"architecture","replicate","configuration","method","estimand","available","unavailable_reason","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","truth","bias","squared_error","interval_coverage","interpretation","chain_count","draws_per_chain"
"sparse_homogeneous",2,"low_rank_full","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","global_nonnull_proportion",TRUE,"",0.00100737728022832,4.60122962559981e-05,0.00100393083292185,0.000921638574773281,0.00109847602468622,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","heritability",TRUE,"",0.276912496242098,0.0182315109385616,0.276384988196766,0.24117963686961,0.312464511278065,0.3,-0.023087503757902,0.00053303282977114,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",2,"low_rank_full","sbayesc","vbs",TRUE,"",0.00965411870779343,0.00258264650210465,0.00937168291966356,0.00589794106228538,0.0156977658483574,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","ves",TRUE,"",1.0229886645462,0.029585480389879,1.02176221118903,0.965052367797144,1.07901532931253,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","vgs",TRUE,"",0.392050062063816,0.0304618402998344,0.389551931677329,0.336906394946758,0.453159543900793,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","vld",TRUE,"",0.000363551579212108,0.000769909856433652,0.000359068350146374,-0.00110363300219936,0.00183210615431226,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",2,"low_rank_full","sbayesc","vle",TRUE,"",0.391686510484603,0.0304129931929021,0.389432225686586,0.337687081842578,0.452548440107811,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","global_nonnull_proportion",TRUE,"",0.000979028652790279,4.00743580104921e-05,0.000976013043212881,0.00090986219867475,0.00106180587414565,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","heritability",TRUE,"",0.272692695899612,0.0145074763233432,0.272281907259281,0.244678715271203,0.300565975025344,0.3,-0.0273073041003882,0.000745688857231077,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"bed","bayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"bed","bayesc","vbs",TRUE,"",0.0173578902750719,0.00573260863763676,0.0162867296534305,0.00931028721516895,0.0326696705065069,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","ves",TRUE,"",1.02975053237678,0.0245143428908751,1.03014884413514,0.983853242933689,1.07889332504854,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","vgs",TRUE,"",0.386372392560196,0.0258385343179246,0.385976530294519,0.338200110630401,0.439546003021132,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","vld",TRUE,"",-0.00558834376730659,0.00317396158109422,-0.00558328231626648,-0.011913825693062,0.000379109168224469,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"bed","bayesc","vle",TRUE,"",0.391960736327503,0.0261153900321738,0.391172228930225,0.343411826883227,0.44621045507987,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.0010092496412731,4.37354370731497e-05,0.00100813371314844,0.00092382701548096,0.00109340581886927,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","heritability",TRUE,"",0.294061657762263,0.0170896387290239,0.29429970934919,0.261719765668422,0.326530111918539,0.3,-0.00593834223773682,3.52639085324891e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"block_csr","sbayesc","vbs",TRUE,"",0.0100478597431857,0.00262754692044424,0.00969508276547791,0.00614163888187789,0.0157703913619598,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","ves",TRUE,"",1.00032895508408,0.0277912354669319,0.999579192575056,0.945185448671965,1.05532278032681,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","vgs",TRUE,"",0.416986520893945,0.0294548484463832,0.415907199732778,0.362425835650032,0.477229970963963,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","vld",TRUE,"",0.00201964824664225,0.00108570273369492,0.00204234479047016,-0.000198252630310444,0.00415592024501434,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"block_csr","sbayesc","vle",TRUE,"",0.414966872647303,0.029362516517553,0.413739329894177,0.361378787988835,0.474834782445161,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00100583920731962,4.25754120781027e-05,0.00100597628946359,0.00092261236796794,0.00108983625483691,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","heritability",TRUE,"",0.29425212644437,0.0182472490704808,0.294633777395276,0.258464603507847,0.328827742913924,0.3,-0.00574787355562989,3.30380504115094e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"full_csr","sbayesc","vbs",TRUE,"",0.0101368057943318,0.00262872622493876,0.00962870446861053,0.0062536231608631,0.0166026460241132,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","ves",TRUE,"",0.999543507810133,0.0291532420639314,0.999340375835424,0.9444868513074,1.05857600999516,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","vgs",TRUE,"",0.417062390124502,0.0310725551505898,0.416609905051382,0.358967202837627,0.480659289810286,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","vld",TRUE,"",0.000807965156450034,0.00110801132358048,0.000550195331250392,-0.000951404193995742,0.00324380889519851,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"full_csr","sbayesc","vle",TRUE,"",0.416254424968052,0.0308655771173672,0.415590263233779,0.357389140373798,0.480876554162921,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","global_nonnull_proportion",TRUE,"",0.0010083514735628,4.43977456307607e-05,0.00100655635043845,0.000927388777704799,0.00109505547252204,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","heritability",TRUE,"",0.294951332317639,0.016967719795295,0.29488911529389,0.262751698022508,0.328036088577291,0.3,-0.00504866768236129,2.54890453669193e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0995","sbayesc","vbs",TRUE,"",0.00996184790685174,0.0024658952508489,0.00957667135535251,0.00612400337797644,0.0158819429712694,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","ves",TRUE,"",0.997910262409185,0.0279013314611365,0.998066852119578,0.943112887678999,1.05331415622015,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","vgs",TRUE,"",0.417728791584506,0.0288309770481752,0.417742433202747,0.363815135152302,0.47762907215724,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","vld",TRUE,"",0.00228049356699483,0.00101730257590306,0.00228353580678667,0.00037129768522169,0.00433184004575723,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0995","sbayesc","vle",TRUE,"",0.415448298017512,0.0287175841222095,0.415601127034148,0.361789114809237,0.474377029168369,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","global_nonnull_proportion",TRUE,"",0.00100498939818404,4.28009031617331e-05,0.00100428299256766,0.00092134475219571,0.00108883612956763,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","heritability",TRUE,"",0.29349310160718,0.017744954424837,0.294194489239533,0.257925606874475,0.327268452207315,0.3,-0.00650689839282026,4.23397266944869e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_0999","sbayesc","vbs",TRUE,"",0.0102414816691563,0.00261032639641444,0.00967594095147588,0.00649366576576337,0.0162894398402532,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","ves",TRUE,"",1.00061586348506,0.0288124176236431,1.00049356473447,0.945936694001565,1.05919439671391,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","vgs",TRUE,"",0.415922473256169,0.0295743175080267,0.416569989508967,0.358480518132002,0.471323386106766,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","vld",TRUE,"",0.00209965828943152,0.00107537131018577,0.0021196201546845,-9.69069689935778e-05,0.00404907159062579,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_0999","sbayesc","vle",TRUE,"",0.413822814966737,0.0295133323606963,0.41452204064153,0.356162375934643,0.468464623438824,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","global_nonnull_proportion",TRUE,"",0.00100929517528992,4.54678138070713e-05,0.00100955459755259,0.00092441710644148,0.00109703396720234,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","heritability",TRUE,"",0.294516646348309,0.0177612444478396,0.294490913421406,0.259078280398325,0.329716869572213,0.3,-0.00548335365169095,3.00671672695124e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",3,"low_rank_full","sbayesc","vbs",TRUE,"",0.0100665774274327,0.00251940022689888,0.00966564257214001,0.00643075261864258,0.0159512238076442,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","ves",TRUE,"",0.999263003085712,0.029453597844844,0.999217322314159,0.943186803202165,1.05790140172692,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","vgs",TRUE,"",0.417430337486118,0.0300243108965529,0.41673635881528,0.359209724585386,0.474666592513122,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","vld",TRUE,"",0.00209934747856992,0.00106882715674,0.00208212010119432,0.000181993298562662,0.00419189415343452,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",3,"low_rank_full","sbayesc","vle",TRUE,"",0.415330990007548,0.0299207546859585,0.414814402195946,0.356535567138403,0.473326716739608,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","global_nonnull_proportion",TRUE,"",0.00097609617181589,3.85508428950179e-05,0.000976780893225463,0.000898082303500429,0.00105090471843695,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","heritability",TRUE,"",0.272275552168437,0.0149267220922726,0.272737336380299,0.242574326633013,0.301581240021095,0.3,-0.0277244478315626,0.000768645007565038,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"bed","bayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"bed","bayesc","vbs",TRUE,"",0.0179632492735513,0.00599380901188419,0.0167357079009017,0.00990182949506789,0.0322709560323638,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","ves",TRUE,"",1.0470303657877,0.0256992496816544,1.04545046032289,0.999385825449134,1.09755187050544,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","vgs",TRUE,"",0.392063627833407,0.0272438374596405,0.391029885392831,0.340694839178944,0.446067229797372,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","vld",TRUE,"",-0.0035551670234958,0.00318556281212259,-0.00361885611747567,-0.0099053945569793,0.00278348408911008,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"bed","bayesc","vle",TRUE,"",0.395618794856903,0.0278648162411764,0.394647932342513,0.342368174631835,0.452225743424553,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00101153902063228,4.45224062167494e-05,0.00100997804294963,0.000929261524356064,0.00110391719874885,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","heritability",TRUE,"",0.307342389134992,0.0182711926448044,0.307220465646209,0.270770322558641,0.34441275922366,0.3,0.00734238913499247,5.39106782096554e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"block_csr","sbayesc","vbs",TRUE,"",0.0102069471548955,0.00245310485515135,0.00986252156527343,0.00625480066715722,0.0156474363009449,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","ves",TRUE,"",0.997234200592202,0.0310075287435512,0.997290325112403,0.935090693483542,1.05624538751838,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","vgs",TRUE,"",0.442716690570686,0.030788017442822,0.442557994946765,0.378798059965692,0.502392363375854,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","vld",TRUE,"",0.00080589052671935,0.000786403637203071,0.000817208824849591,-0.000678775249139521,0.00234089571259616,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"block_csr","sbayesc","vle",TRUE,"",0.441910800043966,0.0307557444515113,0.441828050924119,0.377603394756173,0.501928578605982,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","global_nonnull_proportion",TRUE,"",0.00101066936865705,4.4505065261831e-05,0.00101306493200053,0.000926192160302017,0.00109904750628627,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","heritability",TRUE,"",0.305898689112557,0.0185492777354197,0.304314143271528,0.270782464192597,0.343620818563135,0.3,0.0058986891125567,3.47945332465949e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"full_csr","sbayesc","vbs",TRUE,"",0.0102625416804989,0.0027282243626353,0.00984210214137367,0.00643228602014073,0.0169163378659304,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","ves",TRUE,"",0.998862113102936,0.0306094388925841,0.998777150665428,0.94351711754286,1.06066923211981,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","vgs",TRUE,"",0.44051513910112,0.0320763496429339,0.438261300631386,0.381398170410681,0.506640311492649,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","vld",TRUE,"",0.000325316504902698,0.000731235212848416,0.000308138370533062,-0.00108379701248235,0.00186758152296731,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"full_csr","sbayesc","vle",TRUE,"",0.440189822596217,0.0320226828333866,0.43798064715297,0.38150699931434,0.506321181336132,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","component_proportion_1",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","component_proportion_2",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","component_proportion_3",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","effect_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","genetic_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","global_nonnull_proportion",TRUE,"",0.00101072494472144,4.54993701948802e-05,0.00100902479117577,0.000925028665352629,0.00110494289212454,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","heritability",TRUE,"",0.305893071027714,0.0196055388017504,0.306305179726093,0.266967999374597,0.344152837219212,0.3,0.00589307102771397,3.47282861376818e-05,TRUE,"parameter_recovery",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","residual_variance",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
"sparse_homogeneous",4,"low_rank_0995","sbayesc","vbs",TRUE,"",0.0101574596097614,0.00254474130068891,0.00981517458709675,0.00626723210267113,0.0158277327477583,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","ves",TRUE,"",0.999331732057442,0.0302525657393761,0.999450676951576,0.942124746564809,1.05985457420319,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","vgs",TRUE,"",0.440738642348158,0.03334936199587,0.440323243730532,0.376625625477032,0.505180691448286,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","vld",TRUE,"",0.000740026183208777,0.000780284601852497,0.000760653376470827,-0.000843432150540425,0.00232838262501229,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0995","sbayesc","vle",TRUE,"",0.439998616164949,0.0333139612607713,0.439523013804279,0.375929046889034,0.504390668836629,,,,,"posterior_behaviour",4,250
"sparse_homogeneous",4,"low_rank_0999","sbayesc","component_proportion_0",FALSE,"not returned as identifiable per-chain draws by installed model",,,,,,,,,,"unavailable",4,0
