"replicate","method","trait","study","scenario","locus_id","set_id","coverage_type","covered","set_size","cumulative_pip","status.x","reason.x","architecture","simulation_seed","causal_selection_seed","mcmc_seed","sblr_version","qgg_version","sblrbench_commit","method_controls","runtime","convergence_status","status.y","reason.y"
3,"st_bed_bayesc","D1","01_finemapping","separated","10:80431928","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","10:80431928","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","12:128039360","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","12:128039360","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","16:4814767","locus7:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","16:4814767","locus7:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","20:52317443","locus8:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","20:52317443","locus8:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10301,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",69.28,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","2:14669510","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","2:14669510","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","2:126145781","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","2:126145781","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","4:163237944","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","4:163237944","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","7:114036921","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","7:114036921","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","10:80431928","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","10:80431928","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","12:128039360","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","12:128039360","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","16:4814767","locus7:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","16:4814767","locus7:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","2:14669510","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","2:14669510","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","2:126145781","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","2:126145781","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","4:163237944","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","4:163237944","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","7:114036921","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","7:114036921","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","10:80431928","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","10:80431928","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","12:128039360","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","12:128039360","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","16:4814767","locus7:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","16:4814767","locus7:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","20:52317443","locus8:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","20:52317443","locus8:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","2:14669510","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","2:14669510","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","2:126145781","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","2:126145781","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","4:163237944","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","4:163237944","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","7:114036921","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","7:114036921","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","10:80431928","locus5:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","10:80431928","locus5:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","12:128039360","locus6:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","12:128039360","locus6:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","16:4814767","locus7:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","16:4814767","locus7:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","20:52317443","locus8:CS1","exact",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","01_finemapping","separated","20:52317443","locus8:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","1:32232942","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","1:32232942","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","2:152543706","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","2:152543706","locus2:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","2:214091971","locus3:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","2:214091971","locus3:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","12:25589049","locus4:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","01_finemapping","separated","12:25589049","locus4:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesr","D1","01_finemapping","separated","1:32232942","locus1:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","01_finemapping","separated","1:32232942","locus1:CS1","ld_proxy",TRUE,1,NA,"ok","","separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","01_finemapping","separated","2:152543706","locus2:CS1","exact",TRUE,1,NA,"ok","","separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
