"replicate","method","trait","metric","value","architecture","simulation_seed","causal_selection_seed","mcmc_seed","sblr_version","qgg_version","sblrbench_commit","method_controls","runtime","convergence_status","status","reason"
3,"st_bed_bayesr","D1","exact_coverage_fraction",1,"separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","causal_loci_detected",7,"separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10302,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",92.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","number_of_credible_sets",8,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","median_set_size",1,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","causal_loci_detected",8,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","sets_without_exact_causal",0,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesc","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10303,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",20.7199999999998,"reported","ok",""
3,"st_csr_sbayesr","D1","number_of_credible_sets",8,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","mean_set_size",1,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","median_set_size",1,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","exact_coverage_fraction",1,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","causal_loci_detected",8,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","sets_without_exact_causal",0,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
3,"st_csr_sbayesr","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10304,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",54.52,"reported","ok",""
4,"st_bed_bayesc","D1","number_of_credible_sets",4,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","mean_set_size",1,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","median_set_size",1,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","exact_coverage_fraction",1,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","causal_loci_detected",4,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","sets_without_exact_causal",0,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesc","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10401,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",71.1599999999999,"reported","ok",""
4,"st_bed_bayesr","D1","number_of_credible_sets",4,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","mean_set_size",1,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","median_set_size",1,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","exact_coverage_fraction",1,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","causal_loci_detected",4,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10402,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",93.0300000000002,"reported","ok",""
4,"st_csr_sbayesc","D1","number_of_credible_sets",4,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","median_set_size",1,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","causal_loci_detected",4,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","sets_without_exact_causal",0,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesc","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10403,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",20.3199999999997,"reported","ok",""
4,"st_csr_sbayesr","D1","number_of_credible_sets",4,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","mean_set_size",1,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","median_set_size",1,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","exact_coverage_fraction",1,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","causal_loci_detected",4,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","sets_without_exact_causal",0,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10404,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",54.6500000000001,"reported","ok",""
5,"st_bed_bayesc","D1","number_of_credible_sets",7,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","mean_set_size",1,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","median_set_size",1,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","exact_coverage_fraction",1,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","ld_proxy_coverage_fraction",1,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","causal_loci_detected",7,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","sets_without_exact_causal",0,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesc","D1","sets_without_causal_or_proxy",0,"separated",3006,2006,10501,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10501,""convergence"":""core"",""verbose"":false}",70.1700000000001,"reported","ok",""
5,"st_bed_bayesr","D1","number_of_credible_sets",7,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","mean_set_size",1,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","median_set_size",1,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","exact_coverage_fraction",1,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","ld_proxy_coverage_fraction",1,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","causal_loci_detected",7,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3006,2006,10502,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10502,""convergence"":""core"",""verbose"":false}",93.2000000000003,"reported","ok",""
5,"st_csr_sbayesc","D1","number_of_credible_sets",7,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
5,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
5,"st_csr_sbayesc","D1","median_set_size",1,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
5,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
5,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
5,"st_csr_sbayesc","D1","causal_loci_detected",7,"separated",3006,2006,10503,"0.2.0","1.1.6","ae5e9f06ffa72127f5bd2b6bac8174e333d51221","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10503,""convergence"":""core"",""verbose"":false}",22.25,"reported","ok",""
