"architecture","method","burnin_candidate","retained_draw_candidate","estimand","rhat","ess_bulk","ess_tail","mcse_mean","posterior_sd","relative_mcse","chain_count","draws_per_chain","total_draws","rhat_pass","ess_bulk_pass","ess_tail_pass","relative_mcse_pass","chain_count_pass","finite_pass","overall_pass","status","reason"
"sparse_homogeneous","st_csr_sbayesc",250,1000,"effect_variance",1.00027934545472,2627.35068965995,3393.11045840625,3.93980529497485e-05,0.00203664238635575,0.0193446101356287,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,1000,"genetic_variance",1.00032437656223,4777.81518295196,4131.8393285884,0.000346855649993503,0.0240125295828691,0.0144447776231354,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,1000,"residual_variance",1.00010843261856,2848.32449907184,3627.81765244424,0.000452335843141866,0.0241249936249847,0.0187496772091749,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,1000,"heritability",0.999593555409053,4426.41630798101,4077.85781436272,0.000207094340540561,0.0137938584906626,0.0150135178406207,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,2000,"effect_variance",1.00011922263527,5089.54282850129,6722.04758858848,2.86402866557791e-05,0.00205201142158217,0.0139571770188767,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,2000,"genetic_variance",1.00059850257767,9321.17775014636,8149.62267315663,0.000250395148489873,0.0242017333254028,0.0103461659180854,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,2000,"residual_variance",1.00080216008352,5828.7794490008,6669.70043690948,0.000313328898317879,0.023914697089647,0.0131019388262929,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",250,2000,"heritability",1.0002478783218,8603.87082524513,7828.12737735315,0.000150194929817717,0.0139320371369441,0.0107805433147633,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,250,"effect_variance",1.00112010364263,706.722194293847,934.277060349858,7.59991486860441e-05,0.00206536995994581,0.0367968694035029,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,250,"genetic_variance",1.00052517332038,1337.3157615504,1018.95832421166,0.000660759094168146,0.0241916263997832,0.0273135457388705,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,250,"residual_variance",1.00305239237254,661.750586411934,747.711270516748,0.00091969897591633,0.023647619955185,0.0388918198812086,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,250,"heritability",1.00199020722762,1237.51412852125,1028.39570308574,0.00039395308781356,0.0138313345146622,0.028482652009894,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,500,"effect_variance",0.999958181972532,1407.24059194162,1691.44624691537,5.39486497139063e-05,0.00206303536255201,0.0261501332905758,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,500,"genetic_variance",0.999402386485257,2410.08887857049,1990.00081861237,0.000489043482646279,0.0240539203428225,0.020331134204999,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,500,"residual_variance",1.00034233845053,1462.45924853092,1673.11987870134,0.000630795941484332,0.0240584142098255,0.0262193482904918,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,500,"heritability",1.00040324217568,2255.3706320416,2057.57193785551,0.000290805163157857,0.0138161723255226,0.0210481713969834,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,1000,"effect_variance",0.999878329429371,2673.57174754375,3561.39593169504,3.9171208200275e-05,0.00204122015712682,0.0191900947399087,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,1000,"genetic_variance",0.999766138391984,4724.43741610908,3974.21669578281,0.000350489285547613,0.0241361249594963,0.0145213569342958,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,1000,"residual_variance",0.999710284070287,2708.99901116232,3775.76213089641,0.00046208315499553,0.0240428809688112,0.0192191258441512,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,1000,"heritability",1.0001025001858,4345.1300190687,4100.98979126181,0.000210503150590865,0.0138879926527762,0.0151572049218204,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,2000,"effect_variance",1.00003667345764,5243.92947916796,6899.25547824438,2.82674423884626e-05,0.00204987697530019,0.0137898238426348,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,2000,"genetic_variance",1.00010941357591,9084.49523425416,8019.15832494052,0.000253450004179442,0.0241694612442683,0.0104863737597604,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,2000,"residual_variance",1.00004606003633,5775.61948213335,6443.88804873215,0.000312987538511103,0.0237745690533032,0.0131648038628745,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",500,2000,"heritability",0.999892039988788,8482.07262543062,7966.84356226974,0.000151130081241216,0.0139187222976714,0.010858042714632,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,250,"effect_variance",1.0008842990157,653.614471655983,757.781279271391,7.73527585171219e-05,0.00193873862398468,0.0398984976933812,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,250,"genetic_variance",0.999246307095085,1164.08211957419,1035.96647492942,0.000705234310491493,0.0240179457042024,0.0293628072599106,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,250,"residual_variance",1.00273743403203,686.763542930444,1035.6517445824,0.000916702894255577,0.0240386430809311,0.038134552402534,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,250,"heritability",1.00082011899694,1093.03661941797,1034.00464468817,0.00041951305005246,0.0138200125389354,0.0303554753565207,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,500,"effect_variance",1.00099625173457,1269.74664959683,1618.85823787513,5.71988775747949e-05,0.00201962687497512,0.028321507444537,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,500,"genetic_variance",1.00012634596675,2277.92912911214,1932.89731110408,0.000508882818856043,0.0242235273251632,0.0210077918060852,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,500,"residual_variance",1.00270465404841,1344.80362065616,1856.99863709831,0.000655689136587177,0.0240319694230818,0.0272840367363906,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,500,"heritability",1.00065673803053,2102.03385123639,1931.12534763047,0.000305115199386552,0.0139622635140874,0.0218528463582357,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,1000,"effect_variance",1.00079444503492,2384.00142636154,3150.66646623696,4.24459032056385e-05,0.00206878634046103,0.0205172967239234,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,1000,"genetic_variance",1.000807898201,4502.58514116343,4056.44948429693,0.000361591754159834,0.0242580222849073,0.0149060690073159,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,1000,"residual_variance",1.00031081579758,2889.15840093385,3634.61809065393,0.000445768750771221,0.0239517515844589,0.018611112811493,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,1000,"heritability",1.00012263651733,4179.60951286217,3806.7948591988,0.000216888270227246,0.0139941479685224,0.0154984977088352,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,2000,"effect_variance",1.00036181265057,5061.95845829453,6494.52241254618,2.87758128172102e-05,0.00204285186086891,0.0140860986390715,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,2000,"genetic_variance",1.00013009154847,8850.29349998411,8084.37020216492,0.000257392009638099,0.0242140586242666,0.0106298582006466,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,2000,"residual_variance",1.00030041654321,5934.99716628515,6383.500541671,0.000305869496614142,0.0235611294584241,0.0129819539064915,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_homogeneous","st_csr_sbayesc",1000,2000,"heritability",1.00013693922551,8334.7520449643,7605.12663187815,0.000152377669259951,0.0139141953871828,0.0109512382872182,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,250,"effect_variance",1.05046529296206,88.5195877619904,394.840841503666,7.42931719531753e-05,0.000730338775819455,0.101724260593746,4,250,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",250,250,"genetic_variance",0.999360235669396,930.502486111523,1028.35036433492,0.00106123930973616,0.032380188488444,0.0327743400911611,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,250,"residual_variance",0.999808231005669,691.983148846371,924.569288972435,0.00100137121494955,0.0264214436162671,0.0378999432995791,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,250,"heritability",0.998765569734515,865.381465405096,981.822578807889,0.000620446626352177,0.0183585442021354,0.0337960689867778,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,500,"effect_variance",1.02021397349515,263.701104439876,778.140766314972,4.47879722660668e-05,0.000729015509476112,0.0614362406339647,4,500,2000,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",250,500,"genetic_variance",1.00086100281336,1835.12908875861,1816.8664614047,0.000740486948968282,0.0316750326452879,0.0233776222825279,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,500,"residual_variance",1.00002185671611,1302.58967655474,1710.65581056055,0.000742980524045927,0.0268722738842442,0.0276485915276992,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,500,"heritability",1.00053072354607,1718.54245768618,1781.33162487052,0.000434102187450831,0.0179983135200011,0.024119047985714,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,1000,"effect_variance",1.00811929565664,604.140016149198,1393.83120753405,2.89749507611388e-05,0.000713282165056659,0.0406220037183141,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,1000,"genetic_variance",1.000899691225,3981.21778331768,3549.23427254113,0.000497577583561605,0.0313224926742469,0.0158856317323273,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,1000,"residual_variance",1.00089712900035,2629.00187280804,3385.94097286023,0.000523620764733989,0.0268945084018645,0.0194694305956412,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,1000,"heritability",1.00026117804672,3658.40070584191,3379.30386744069,0.000295124028253108,0.0178244198620299,0.016557286606662,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,2000,"effect_variance",1.0030605355346,1169.5786845363,2619.83054569224,2.09068577753926e-05,0.000715242077380079,0.0292304639737837,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,2000,"genetic_variance",1.00004517525373,7245.43477349912,7718.39185803229,0.000371457717594027,0.0314453878260341,0.0118127885605689,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,2000,"residual_variance",0.999844382988202,5455.29678646591,6584.70064451979,0.00036306232320643,0.0268252367449709,0.0135343567200575,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",250,2000,"heritability",0.999793868772014,6894.81696239848,7337.15632792774,0.000215131969975737,0.0178616866061946,0.0120443256406216,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,250,"effect_variance",1.03861151664971,139.371803460134,445.239656416968,6.20905673195031e-05,0.00072761075769035,0.0853348671157594,4,250,1000,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",500,250,"genetic_variance",1.00386499188739,924.112071964934,755.155337235331,0.00102106529569694,0.0309673798694857,0.0329722856760982,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,250,"residual_variance",1.00448969069535,651.373973041697,842.652246641914,0.00107510968731909,0.0273281422498216,0.0393407527482447,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,250,"heritability",1.00454315286851,879.248928382326,864.447294003851,0.000595982934414009,0.0176387389679244,0.0337882960623086,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,500,"effect_variance",1.0086017612038,318.533200991813,685.143465763843,4.0754289046889e-05,0.000727240028111512,0.0560396670583703,4,500,2000,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",500,500,"genetic_variance",1.00119393549258,1936.20682802481,1729.50339562662,0.000717705097898537,0.0314422431672479,0.0228261416999071,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,500,"residual_variance",1.00330915226933,1346.59031942754,1819.85433956654,0.000741924102066738,0.0272489365961513,0.0272276350839881,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,500,"heritability",1.00163776809025,1832.95113538622,1795.37878537736,0.000418044272918947,0.0178147518428103,0.0234661855863944,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,1000,"effect_variance",1.00241905923945,611.959359929567,1281.44405179548,2.93650276531139e-05,0.000725389778167753,0.0404817224296797,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,1000,"genetic_variance",1.00004724481551,3774.90533413966,3582.03067132336,0.0005108771139535,0.0313204870529287,0.0163112761653472,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,1000,"residual_variance",1.00036901725751,2651.06432247781,3270.77303437826,0.000528011098317713,0.0272037875021075,0.0194094700334212,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,1000,"heritability",1.00018681942869,3507.71263121855,3495.31901267205,0.000302264746153257,0.0178711920233485,0.0169135190175536,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,2000,"effect_variance",1.00136151143741,1203.94312746985,2467.39436729781,2.06220974511106e-05,0.000713468831846549,0.0289039920605053,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,2000,"genetic_variance",0.99996778989003,7502.31825514079,7760.51342744729,0.000361378564743387,0.031290372149987,0.0115491935669911,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,2000,"residual_variance",1.00011232085049,5603.70368684187,6602.10057163025,0.000359180696020833,0.0269056235843955,0.0133496514174511,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",500,2000,"heritability",0.99992482318987,7166.69516778945,7489.5627615996,0.000210258415310327,0.0177884136164768,0.0118199643792616,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,250,"effect_variance",1.04306743761812,177.576274542112,376.407010829627,5.04321296365351e-05,0.000663852781876185,0.0759688458245268,4,250,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",1000,250,"genetic_variance",1.00100617831757,1078.93635686844,911.055163450933,0.000913948017220863,0.0299803151044415,0.0304849370007276,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,250,"residual_variance",1.0037061363297,587.616560538038,650.564248668402,0.00109991986292299,0.0266469670727724,0.0412774879752404,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,250,"heritability",1.00147238935841,936.675072414064,876.739113093532,0.000566330723602571,0.0172995661455033,0.0327367009576584,4,250,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,500,"effect_variance",1.01549466623174,299.140354912139,580.807222919046,4.21258384262537e-05,0.000723716084866543,0.0582076857308235,4,500,2000,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,"fail","one or more operational thresholds failed"
"sparse_mixture","st_csr_sbayesr",1000,500,"genetic_variance",1.00108390727943,1813.71376824564,1850.50591378958,0.000744200821525396,0.0311976123348922,0.0238544159577579,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,500,"residual_variance",1.0010985369359,1290.63849683529,1391.97691555754,0.000756645570382034,0.027165373724499,0.0278533098073911,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,500,"heritability",1.00121331132767,1597.22186434261,1774.29096730764,0.000451483543138453,0.0179292397979759,0.0251814102675687,4,500,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,1000,"effect_variance",1.00279316355209,612.68969217749,1236.99440299418,2.83133662691667e-05,0.000701599032859962,0.0403554807562256,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,1000,"genetic_variance",0.999988819104159,3622.30014826801,4092.26169926881,0.000520998636510087,0.0312857031283787,0.0166529303935477,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,1000,"residual_variance",1.00015591600956,2783.78140072184,3036.40396887375,0.000507865304482837,0.0268296857039701,0.0189292304832213,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,1000,"heritability",0.999735809171102,3402.9104992089,3919.65442332001,0.000302816432218572,0.0177822568175673,0.0170291338903292,4,1000,4000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,2000,"effect_variance",1.00507522039615,1119.56070027096,2362.92429461093,2.14245730339743e-05,0.000713510648985197,0.0300269842705863,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,2000,"genetic_variance",1.0002552930415,6542.19197109518,7653.0043410636,0.000386652936938716,0.0312603895570188,0.0123687817848035,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,2000,"residual_variance",0.999984798023537,5479.38568048696,6304.86709210449,0.000362280721226927,0.026823712633815,0.0135059872647988,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
"sparse_mixture","st_csr_sbayesr",1000,2000,"heritability",1.00024115083811,6608.73253480765,7863.39133616704,0.000218958474557688,0.0178217977695578,0.012285992546257,4,2000,8000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"pass",""
