"comparison_id","architecture","metric","orientation","complete_paired_replicates","mean_difference","sd_difference","median_difference","minimum_difference","maximum_difference","interpretation_level"
"full_csr_minus_bed","sparse_mixture","phenotype_prediction_correlation","full_csr minus bed",5,-0.0150532391717919,0.00353351894759059,-0.0148024415045575,-0.0187324317943034,-0.00974823097852928,4
"full_csr_minus_bed","sparse_mixture","phenotype_prediction_rmse","full_csr minus bed",5,0.00882794852949531,0.00210220448890787,0.00919231977343848,0.00525803805045189,0.0104484598376571,4
"full_csr_minus_bed","sparse_mixture","prediction_regression_slope","full_csr minus bed",5,-0.109418298767296,0.0208489459349932,-0.108175390718947,-0.132337812323632,-0.0785523194190698,4
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","causal_marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",5,0.000240316206582669,0.000405390064133905,0.000177093479873935,-0.000198874997153542,0.00077969694138702,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_correlation","block_eigen_hard minus block_eigen_unfiltered",5,0.000167587151952464,0.000505547047550863,0.000255117152643369,-0.000456197141577519,0.000710834095878576,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_reconstruction_correlation","block_eigen_hard minus block_eigen_unfiltered",5,0.000185543108722719,0.000542007670975983,0.00030379110873513,-0.000511403945870126,0.000855482206072344,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_rmse","block_eigen_hard minus block_eigen_unfiltered",5,-0.000413560334813112,0.000836258239485048,-0.000724497406055957,-0.00125702458546351,0.000592292067134292,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","high_pip_marker_count","block_eigen_hard minus block_eigen_unfiltered",5,0,0,0,0,0,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",5,0.000205556196639645,0.000478445346936625,0.000342001881319276,-0.000341270053808795,0.000754083047295295,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","marker_effect_rmse","block_eigen_hard minus block_eigen_unfiltered",5,-2.19197979223831e-06,3.84092598106426e-06,-4.31896498078745e-06,-6.02156676048939e-06,2.13997659135007e-06,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","noncausal_marker_rmse","block_eigen_hard minus block_eigen_unfiltered",5,2.69755115539332e-08,6.9551686198333e-06,1.15882089853818e-06,-1.17330834799562e-05,6.02811647612409e-06,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","nonnull_probability_mean","block_eigen_hard minus block_eigen_unfiltered",5,4.42209997104622e-07,4.76946061788692e-06,9.21270827301205e-07,-6.23831960201108e-06,6.94901424021493e-06,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","phenotype_prediction_correlation","block_eigen_hard minus block_eigen_unfiltered",5,-8.48687772271761e-05,0.000349624130235905,-0.000140088718233233,-0.000551529693430086,0.000281624934719393,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","phenotype_prediction_rmse","block_eigen_hard minus block_eigen_unfiltered",5,3.52027111275355e-05,0.000263121353852652,4.55359425812762e-05,-0.000266617898859289,0.000386355748505096,3
"hard_minus_unfiltered_block_eigen","sparse_homogeneous","prediction_regression_slope","block_eigen_hard minus block_eigen_unfiltered",5,-6.22255467040755e-05,0.00152439147915398,-0.00065518874624737,-0.00142288924430778,0.00249755116712658,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","causal_marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",5,-4.18944396267884e-05,0.000169048890537642,-7.80105118197705e-05,-0.000264295143534987,0.000201972774707571,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_correlation","block_eigen_hard minus block_eigen_unfiltered",5,-7.3079782355534e-05,0.00050248303702046,-1.66268295559435e-05,-0.000899704100544629,0.00044257521370783,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_reconstruction_correlation","block_eigen_hard minus block_eigen_unfiltered",5,-7.27023317785625e-05,0.000351927015011166,0.000111196201026287,-0.000617201578597237,0.00021953064267255,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_rmse","block_eigen_hard minus block_eigen_unfiltered",5,0.00012239995115757,0.000716760846005842,3.60620984474758e-05,-0.000559460565717318,0.00132355922588184,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","high_pip_marker_count","block_eigen_hard minus block_eigen_unfiltered",5,0.2,0.447213595499958,0,0,1,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",5,-4.76478848919326e-05,0.000272648745230391,6.67803939369271e-05,-0.000471694070092732,0.000203032682880466,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","marker_effect_rmse","block_eigen_hard minus block_eigen_unfiltered",5,3.3544005306912e-07,1.76469405258583e-06,-1.95603590897675e-07,-1.15237287927382e-06,3.1820070616191e-06,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","noncausal_marker_rmse","block_eigen_hard minus block_eigen_unfiltered",5,-5.85102866020558e-07,3.12156892021331e-06,-1.09451651200037e-07,-5.60346979233716e-06,2.80694576352105e-06,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","nonnull_probability_mean","block_eigen_hard minus block_eigen_unfiltered",5,1.04353662709583e-05,2.64165889520336e-05,2.1327419652023e-05,-2.02811192124459e-05,3.4389723881971e-05,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","phenotype_prediction_correlation","block_eigen_hard minus block_eigen_unfiltered",5,0.000299873057288702,0.000509302128742795,0.000366281566344495,-0.000477376767747284,0.000821908845525243,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","phenotype_prediction_rmse","block_eigen_hard minus block_eigen_unfiltered",5,-0.000189043783056331,0.0003448022673311,-0.000262380212450841,-0.000541251412749411,0.000350650567684907,3
"hard_minus_unfiltered_block_eigen","sparse_mixture","prediction_regression_slope","block_eigen_hard minus block_eigen_unfiltered",5,0.00104069859589984,0.00146886004813743,0.00089148677160733,-0.00094265642733804,0.00311782779403758,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","causal_marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000202997294055152,0.000346465441087821,7.91482212436634e-06,-1.57607823447758e-05,0.000799564669609509,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000445310336691884,0.000223993843213177,0.000382068746690112,0.000234195114280245,0.000728823183637206,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000364482624555595,0.000302401804930009,0.000455856801905186,-6.55494915634547e-05,0.000689869699444956,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","genetic_value_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.000756663559061516,0.000480134696239623,-0.000631365275174656,-0.00139295627778677,-0.000178425740900601,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","high_pip_marker_count","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0,0,0,0,0,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000411878241836305,0.000205618286097017,0.000380922231260628,0.00014247394338518,0.000645131098301999,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","marker_effect_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-3.56923902464631e-06,2.53892843486469e-06,-3.03150860094274e-06,-7.46238214552309e-06,-6.36937026419603e-07,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","noncausal_marker_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-4.430096552249e-06,8.39480992187433e-06,-1.83719050330104e-06,-1.76053679687956e-05,4.125846225605e-06,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","nonnull_probability_mean","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-1.81621963096521e-06,5.23407996229185e-06,-4.47474401831828e-07,-7.55442078386988e-06,5.1064725856123e-06,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","phenotype_prediction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000215121829590947,0.000651631213677093,0.000272331638834888,-0.000728456637945851,0.001066638458603,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","phenotype_prediction_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.000147852237036394,0.000486163001958034,-0.000246854385777207,-0.000793632130448696,0.000517460145485149,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_homogeneous","prediction_regression_slope","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000986219486477746,0.0016288856493435,0.000384124302307498,-0.000947073762219808,0.00279229504005907,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","causal_marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-5.30116511878509e-05,0.000207953834695292,1.51115860591577e-06,-0.000401312061391046,0.000151333558497391,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.000136751857797934,0.000505528532493331,-0.000174848551043327,-0.000665642280321954,0.000449122510337352,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.00014208338597903,0.000307477857345188,-0.000222405807238424,-0.000425775283248608,0.000286512505490832,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","genetic_value_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.0001538439542215,0.000757203601868567,0.000254106672382848,-0.000668608711121177,0.000905765993582774,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","high_pip_marker_count","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0,0.707106781186548,0,-1,1,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.000111747706529819,0.000322295856124167,-0.000185012072403068,-0.00046387753968391,0.000267572558362961,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","marker_effect_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,6.8919598389108e-07,2.54057148219994e-06,1.41051789867021e-06,-2.06929399066899e-06,3.1946008321646e-06,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","noncausal_marker_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-8.01277729199808e-08,2.68483037914934e-06,-1.28459204726825e-07,-3.48241175741719e-06,3.28219482179581e-06,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","nonnull_probability_mean","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,1.11894922481634e-05,1.23445762292829e-05,1.12724066226207e-05,-1.85570266642184e-06,2.90002895422612e-05,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","phenotype_prediction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000192471952508866,0.000316904352288732,0.000324716021296967,-0.000283570990045889,0.000490567070561609,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","phenotype_prediction_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,-0.000135639963946144,0.000230055673360095,-0.000238430672438561,-0.000328946317479595,0.000212464265097578,3
"ridge_fixed_minus_unfiltered_block_eigen","sparse_mixture","prediction_regression_slope","block_eigen_ridge_fixed minus block_eigen_unfiltered",5,0.000873440717663443,0.00102391423864058,0.00109797449478255,-0.000534304084329529,0.00187970600513565,3
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","causal_marker_effect_correlation","block_eigen_unfiltered minus block_csr",5,-0.000246128333002904,0.000343433291696716,-0.000212543358537598,-0.000664275543306503,0.000238807456280132,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","genetic_value_correlation","block_eigen_unfiltered minus block_csr",5,-0.00051339069894365,0.000688351988202804,-0.000429937003847747,-0.00135443263470125,0.000338218026627368,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus block_csr",5,-0.000436174886671181,0.000667567852951973,-0.000600167962413911,-0.00114683627126122,0.000583155522846823,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","genetic_value_rmse","block_eigen_unfiltered minus block_csr",5,0.000892747775799635,0.00102756048198213,0.000811343563120903,-0.000448191395041153,0.00201635879993228,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","high_pip_marker_count","block_eigen_unfiltered minus block_csr",5,0,0,0,0,0,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","marker_effect_correlation","block_eigen_unfiltered minus block_csr",5,-0.000502773781316912,0.000548253363534718,-0.000447568800072129,-0.0011948488442175,0.000235349099206639,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","marker_effect_rmse","block_eigen_unfiltered minus block_csr",5,4.25228093187866e-06,3.97197477387666e-06,3.75304622224327e-06,-1.50607017422328e-06,8.83294050241885e-06,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","noncausal_marker_rmse","block_eigen_unfiltered minus block_csr",5,4.67277619335912e-06,7.83613563801392e-06,1.87921835272554e-06,-2.74728953937619e-06,1.5604449417136e-05,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","nonnull_probability_mean","block_eigen_unfiltered minus block_csr",5,3.24813771682762e-06,6.73979000381777e-06,3.89565949830218e-06,-3.97462556921374e-06,1.02392671948619e-05,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","phenotype_prediction_correlation","block_eigen_unfiltered minus block_csr",5,-0.000107811235337796,0.000692654639834652,-3.97475358449029e-05,-0.00101991324422707,0.000816331200309994,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","phenotype_prediction_rmse","block_eigen_unfiltered minus block_csr",5,9.65019709111559e-05,0.000487046647154038,2.80426307992521e-05,-0.000554644548564021,0.000713693522912617,1
"unfiltered_block_eigen_minus_block_csr","sparse_homogeneous","prediction_regression_slope","block_eigen_unfiltered minus block_csr",5,0.000289598107992184,0.0016703780396196,0.000486879451652822,-0.00148040103468894,0.0022793788695934,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","causal_marker_effect_correlation","block_eigen_unfiltered minus block_csr",5,3.15070379408144e-05,0.000205814292675151,4.63853393601887e-05,-0.000300177103169319,0.000202861872351412,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","genetic_value_correlation","block_eigen_unfiltered minus block_csr",5,0.000226638547007041,0.000719767798920846,0.000682970534054306,-0.000822415805687648,0.000773716966292359,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus block_csr",5,0.00014700422246563,0.000482920682683717,0.000475279440738552,-0.000570321763984527,0.000485843840232425,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","genetic_value_rmse","block_eigen_unfiltered minus block_csr",5,-0.00029817306551857,0.00107020904098003,-0.000929531792204397,-0.00112389976174881,0.00122645895978157,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","high_pip_marker_count","block_eigen_unfiltered minus block_csr",5,0,0.707106781186548,0,-1,1,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","marker_effect_correlation","block_eigen_unfiltered minus block_csr",5,0.000142338608145298,0.000532483433480602,0.00044048960664167,-0.000583837216266647,0.000603162480272257,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","marker_effect_rmse","block_eigen_unfiltered minus block_csr",5,-9.5002317968898e-07,4.10479201657804e-06,-3.08686560683558e-06,-4.84630650590527e-06,4.508334090295e-06,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","noncausal_marker_rmse","block_eigen_unfiltered minus block_csr",5,-8.68112035801389e-07,3.62453739510838e-06,-3.09222746758904e-06,-3.73556286400979e-06,3.30552022532126e-06,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","nonnull_probability_mean","block_eigen_unfiltered minus block_csr",5,-3.66929009502186e-06,8.57634030509011e-06,-6.61340843884084e-06,-1.38980284804281e-05,8.62704324708537e-06,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","phenotype_prediction_correlation","block_eigen_unfiltered minus block_csr",5,-0.000283994662683151,0.000260732186813583,-0.000226504082262657,-0.000565873607302869,6.91567574938601e-05,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","phenotype_prediction_rmse","block_eigen_unfiltered minus block_csr",5,0.000190309205907679,0.000164481807338367,0.000171085091739354,-4.02753541481893e-05,0.000356442955694147,1
"unfiltered_block_eigen_minus_block_csr","sparse_mixture","prediction_regression_slope","block_eigen_unfiltered minus block_csr",5,-0.000902361478695357,0.00124698881237742,-0.000869551435970894,-0.0027632044707484,0.000721999209380542,1
