"architecture","replicate","configuration","method","metric","value","available","unavailable_reason"
"sparse_mixture",2,"block_csr","sbayesr","genetic_value_reconstruction_correlation",0.909474378069912,TRUE,""
"sparse_mixture",2,"block_csr","sbayesr","high_pip_marker_count",19,TRUE,""
"sparse_mixture",2,"block_csr","sbayesr","marker_effect_correlation",0.915994489261496,TRUE,""
"sparse_mixture",2,"block_csr","sbayesr","marker_effect_rmse",0.0013584744585255,TRUE,""
"sparse_mixture",2,"block_csr","sbayesr","noncausal_marker_rmse",0.000931747973550859,TRUE,""
"sparse_mixture",2,"block_csr","sbayesr","nonnull_probability_mean",0.00933776420731227,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","causal_marker_effect_correlation",0.959885897414018,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","genetic_value_reconstruction_correlation",0.90906222949368,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","high_pip_marker_count",19,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","marker_effect_correlation",0.915533651445094,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","marker_effect_rmse",0.00136203389203945,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","noncausal_marker_rmse",0.000935447011724919,TRUE,""
"sparse_mixture",2,"block_eigen_hard","sbayesr","nonnull_probability_mean",0.00932278697586271,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","causal_marker_effect_correlation",0.959835258197808,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","genetic_value_reconstruction_correlation",0.909190568811419,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","high_pip_marker_count",19,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","marker_effect_correlation",0.915678224603593,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","marker_effect_rmse",0.00136091349862512,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","noncausal_marker_rmse",0.000932860306959676,TRUE,""
"sparse_mixture",2,"block_eigen_ridge_fixed","sbayesr","nonnull_probability_mean",0.00933650733068359,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","causal_marker_effect_correlation",0.959683924639311,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","genetic_value_reconstruction_correlation",0.908904056305928,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","high_pip_marker_count",19,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","marker_effect_correlation",0.91541065204523,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","marker_effect_rmse",0.00136298279261579,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","noncausal_marker_rmse",0.000934620566921483,TRUE,""
"sparse_mixture",2,"block_eigen_unfiltered","sbayesr","nonnull_probability_mean",0.00933836303335001,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","causal_marker_effect_correlation",0.960211206251275,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","genetic_value_reconstruction_correlation",0.908236772730934,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","high_pip_marker_count",18,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","marker_effect_correlation",0.914914049724162,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","marker_effect_rmse",0.00136681155525455,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","noncausal_marker_rmse",0.000944662274018982,TRUE,""
"sparse_mixture",2,"full_csr","sbayesr","nonnull_probability_mean",0.0093581045510779,TRUE,""
"sparse_mixture",3,"bed","bayesr","causal_marker_effect_correlation",0.961691847408184,TRUE,""
"sparse_mixture",3,"bed","bayesr","genetic_value_reconstruction_correlation",0.957943003620287,TRUE,""
"sparse_mixture",3,"bed","bayesr","high_pip_marker_count",7,TRUE,""
"sparse_mixture",3,"bed","bayesr","marker_effect_correlation",0.958684164700094,TRUE,""
"sparse_mixture",3,"bed","bayesr","marker_effect_rmse",0.000978740507531951,TRUE,""
"sparse_mixture",3,"bed","bayesr","noncausal_marker_rmse",0.000232310506711092,TRUE,""
"sparse_mixture",3,"bed","bayesr","nonnull_probability_mean",0.00801938617040879,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","causal_marker_effect_correlation",0.960591422083965,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","genetic_value_reconstruction_correlation",0.914651468665716,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","high_pip_marker_count",14,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","marker_effect_correlation",0.912724337268668,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","marker_effect_rmse",0.00137701200893687,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","noncausal_marker_rmse",0.00101026655122814,TRUE,""
"sparse_mixture",3,"block_csr","sbayesr","nonnull_probability_mean",0.00929081229764945,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","causal_marker_effect_correlation",0.960519506754355,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","genetic_value_reconstruction_correlation",0.914276554715871,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","high_pip_marker_count",14,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","marker_effect_correlation",0.912300385200122,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","marker_effect_rmse",0.00138011560460143,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","noncausal_marker_rmse",0.00101346261980227,TRUE,""
"sparse_mixture",3,"block_eigen_hard","sbayesr","nonnull_probability_mean",0.00932076676054856,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","causal_marker_effect_correlation",0.960550899258596,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","genetic_value_reconstruction_correlation",0.914567018527093,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","high_pip_marker_count",14,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","marker_effect_correlation",0.912636729602321,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","marker_effect_rmse",0.00137740145341843,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","noncausal_marker_rmse",0.00101008965969605,TRUE,""
"sparse_mixture",3,"block_eigen_ridge_fixed","sbayesr","nonnull_probability_mean",0.00931071174751916,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","causal_marker_effect_correlation",0.960597517266175,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","genetic_value_reconstruction_correlation",0.914511764827617,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","high_pip_marker_count",13,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","marker_effect_correlation",0.912459743031171,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","marker_effect_rmse",0.0013793235343512,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","noncausal_marker_rmse",0.00101357207145347,TRUE,""
"sparse_mixture",3,"block_eigen_unfiltered","sbayesr","nonnull_probability_mean",0.00929943934089654,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","causal_marker_effect_correlation",0.96133376181791,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","genetic_value_reconstruction_correlation",0.912988641669082,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","high_pip_marker_count",14,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","marker_effect_correlation",0.910701973020473,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","marker_effect_rmse",0.00139758958113554,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","noncausal_marker_rmse",0.00104730259805196,TRUE,""
"sparse_mixture",3,"full_csr","sbayesr","nonnull_probability_mean",0.00934470006054066,TRUE,""
"sparse_mixture",4,"bed","bayesr","causal_marker_effect_correlation",0.948574889559899,TRUE,""
"sparse_mixture",4,"bed","bayesr","genetic_value_reconstruction_correlation",0.946000468706943,TRUE,""
"sparse_mixture",4,"bed","bayesr","high_pip_marker_count",9,TRUE,""
"sparse_mixture",4,"bed","bayesr","marker_effect_correlation",0.943265095151805,TRUE,""
"sparse_mixture",4,"bed","bayesr","marker_effect_rmse",0.00112696718330351,TRUE,""
"sparse_mixture",4,"bed","bayesr","noncausal_marker_rmse",0.000198648578127355,TRUE,""
"sparse_mixture",4,"bed","bayesr","nonnull_probability_mean",0.00816093943302362,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","causal_marker_effect_correlation",0.952514757891379,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","genetic_value_reconstruction_correlation",0.90862653561451,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","high_pip_marker_count",17,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","marker_effect_correlation",0.907289275202182,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","marker_effect_rmse",0.00141113975206617,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","noncausal_marker_rmse",0.000941452400732323,TRUE,""
"sparse_mixture",4,"block_csr","sbayesr","nonnull_probability_mean",0.00936098023216026,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","causal_marker_effect_correlation",0.952482047496819,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","genetic_value_reconstruction_correlation",0.908495177876145,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","high_pip_marker_count",17,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","marker_effect_correlation",0.907258070738731,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","marker_effect_rmse",0.00141123489352095,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","noncausal_marker_rmse",0.000940523783631834,TRUE,""
"sparse_mixture",4,"block_eigen_hard","sbayesr","nonnull_probability_mean",0.0093814719275618,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","causal_marker_effect_correlation",0.952159831169348,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","genetic_value_reconstruction_correlation",0.908686604171493,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","high_pip_marker_count",16,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","marker_effect_correlation",0.907265887269139,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","marker_effect_rmse",0.0014112474872915,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","noncausal_marker_rmse",0.000937588378663587,TRUE,""
"sparse_mixture",4,"block_eigen_ridge_fixed","sbayesr","nonnull_probability_mean",0.0093632768287226,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","causal_marker_effect_correlation",0.952561143230739,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","genetic_value_reconstruction_correlation",0.909112379454742,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","high_pip_marker_count",17,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","marker_effect_correlation",0.907729764808823,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","marker_effect_rmse",0.00140805288645933,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","noncausal_marker_rmse",0.000937716837868313,TRUE,""
"sparse_mixture",4,"block_eigen_unfiltered","sbayesr","nonnull_probability_mean",0.00934708220367983,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","causal_marker_effect_correlation",0.952746003405609,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","genetic_value_reconstruction_correlation",0.907282838261994,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","high_pip_marker_count",17,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","marker_effect_correlation",0.905883202593363,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","marker_effect_rmse",0.00142329051830654,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","noncausal_marker_rmse",0.000963250654158177,TRUE,""
"sparse_mixture",4,"full_csr","sbayesr","nonnull_probability_mean",0.00938704561606697,TRUE,""
"sparse_mixture",5,"bed","bayesr","causal_marker_effect_correlation",0.954304579881383,TRUE,""
"sparse_mixture",5,"bed","bayesr","genetic_value_reconstruction_correlation",0.951601411758427,TRUE,""
"sparse_mixture",5,"bed","bayesr","high_pip_marker_count",9,TRUE,""
"sparse_mixture",5,"bed","bayesr","marker_effect_correlation",0.951477277975573,TRUE,""
"sparse_mixture",5,"bed","bayesr","marker_effect_rmse",0.00110182272732845,TRUE,""
"sparse_mixture",5,"bed","bayesr","noncausal_marker_rmse",0.00022482167373086,TRUE,""
"sparse_mixture",5,"bed","bayesr","nonnull_probability_mean",0.00826244373667448,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","causal_marker_effect_correlation",0.957565009277548,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","genetic_value_reconstruction_correlation",0.910431943539979,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","high_pip_marker_count",17,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","marker_effect_correlation",0.913808703625681,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","marker_effect_rmse",0.00137070111513246,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","noncausal_marker_rmse",0.000887125232113755,TRUE,""
"sparse_mixture",5,"block_csr","sbayesr","nonnull_probability_mean",0.00939412624042537,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","causal_marker_effect_correlation",0.957503084032965,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","genetic_value_reconstruction_correlation",0.91112675362339,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","high_pip_marker_count",18,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","marker_effect_correlation",0.914528208716137,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","marker_effect_rmse",0.00136591193896286,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","noncausal_marker_rmse",0.000877830878878064,TRUE,""
"sparse_mixture",5,"block_eigen_hard","sbayesr","nonnull_probability_mean",0.00941982969650708,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","causal_marker_effect_correlation",0.957768890335106,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","genetic_value_reconstruction_correlation",0.910684817173479,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","high_pip_marker_count",18,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","marker_effect_correlation",0.914140163960854,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","marker_effect_rmse",0.0013684748297408,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","noncausal_marker_rmse",0.000885122645907957,TRUE,""
"sparse_mixture",5,"block_eigen_ridge_fixed","sbayesr","nonnull_probability_mean",0.00941651312152879,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","causal_marker_effect_correlation",0.9577673791765,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","genetic_value_reconstruction_correlation",0.910907222980717,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","high_pip_marker_count",18,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","marker_effect_correlation",0.914325176033257,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","marker_effect_rmse",0.00136706431184213,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","noncausal_marker_rmse",0.000883434348670401,TRUE,""
"sparse_mixture",5,"block_eigen_unfiltered","sbayesr","nonnull_probability_mean",0.00938751283198653,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","causal_marker_effect_correlation",0.957058079967632,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","genetic_value_reconstruction_correlation",0.907254036499423,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","high_pip_marker_count",19,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","marker_effect_correlation",0.909907820549668,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","marker_effect_rmse",0.00139738164535756,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","noncausal_marker_rmse",0.000927145696561562,TRUE,""
"sparse_mixture",5,"full_csr","sbayesr","nonnull_probability_mean",0.00944782974915112,TRUE,""
