"replicate","focal_value","reference_value","complete_pair","difference","architecture","comparison_id","metric","orientation","interpretation_level"
2,0.00150248820106161,0.0014900627494158,TRUE,1.24254516458107e-05,"sparse_homogeneous","block_csr_minus_full_csr","marker_effect_rmse","block_csr minus full_csr",2
2,0.00150312210747874,0.00138257333198491,TRUE,0.000120548775493833,"sparse_homogeneous","block_eigen_hard_minus_bed","marker_effect_rmse","block_eigen_hard minus bed",4
2,0.00150312210747874,0.00150098213088739,TRUE,2.13997659135007e-06,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","marker_effect_rmse","block_eigen_hard minus block_eigen_unfiltered",3
2,0.00932278697586271,0.00815133189439605,TRUE,0.00117145508146666,"sparse_mixture","block_eigen_hard_minus_bed","nonnull_probability_mean","block_eigen_hard minus bed",4
2,0.00932278697586271,0.00933836303335001,TRUE,-1.55760574873012e-05,"sparse_mixture","hard_minus_unfiltered_block_eigen","nonnull_probability_mean","block_eigen_hard minus block_eigen_unfiltered",3
2,0.00933650733068359,0.00815133189439605,TRUE,0.00118517543628754,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","nonnull_probability_mean","block_eigen_ridge_fixed minus bed",4
2,0.00933650733068359,0.00933836303335001,TRUE,-1.85570266642184e-06,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","nonnull_probability_mean","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.00933776420731227,0.00815133189439605,TRUE,0.00118643231291622,"sparse_mixture","block_csr_minus_bed","nonnull_probability_mean","block_csr minus bed",4
2,0.00933776420731227,0.0093581045510779,TRUE,-2.03403437656294e-05,"sparse_mixture","block_csr_minus_full_csr","nonnull_probability_mean","block_csr minus full_csr",2
2,0.00933836303335001,0.00815133189439605,TRUE,0.00118703113895396,"sparse_mixture","block_eigen_unfiltered_minus_bed","nonnull_probability_mean","block_eigen_unfiltered minus bed",4
2,0.00933836303335001,0.00933776420731227,TRUE,5.98826037746109e-07,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","nonnull_probability_mean","block_eigen_unfiltered minus block_csr",1
2,0.0093581045510779,0.00815133189439605,TRUE,0.00120677265668185,"sparse_mixture","full_csr_minus_bed","nonnull_probability_mean","full_csr minus bed",4
2,0.264966870220842,0.191576769108493,TRUE,0.0733901011123489,"sparse_mixture","block_csr_minus_bed","genetic_value_rmse","block_csr minus bed",4
2,0.264966870220842,0.267230090918657,TRUE,-0.00226322069781587,"sparse_mixture","block_csr_minus_full_csr","genetic_value_rmse","block_csr minus full_csr",2
2,0.265524720469502,0.191576769108493,TRUE,0.0739479513610093,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","genetic_value_rmse","block_eigen_ridge_fixed minus bed",4
2,0.265524720469502,0.266193329180623,TRUE,-0.000668608711121177,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.265947450661703,0.191576769108493,TRUE,0.0743706815532101,"sparse_mixture","block_eigen_hard_minus_bed","genetic_value_rmse","block_eigen_hard minus bed",4
2,0.265947450661703,0.266193329180623,TRUE,-0.000245878518920384,"sparse_mixture","hard_minus_unfiltered_block_eigen","genetic_value_rmse","block_eigen_hard minus block_eigen_unfiltered",3
2,0.266193329180623,0.191576769108493,TRUE,0.0746165600721305,"sparse_mixture","block_eigen_unfiltered_minus_bed","genetic_value_rmse","block_eigen_unfiltered minus bed",4
2,0.266193329180623,0.264966870220842,TRUE,0.00122645895978157,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","genetic_value_rmse","block_eigen_unfiltered minus block_csr",1
2,0.267230090918657,0.191576769108493,TRUE,0.0756533218101648,"sparse_mixture","full_csr_minus_bed","genetic_value_rmse","full_csr minus bed",4
2,0.287577254020717,0.267265643349483,TRUE,0.020311610671234,"sparse_homogeneous","full_csr_minus_bed","genetic_value_rmse","full_csr minus bed",4
2,0.289378528900257,0.267265643349483,TRUE,0.0221128855507736,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","genetic_value_rmse","block_eigen_ridge_fixed minus bed",4
2,0.289378528900257,0.289556954641158,TRUE,-0.000178425740900601,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.289556954641158,0.267265643349483,TRUE,0.0222913112916742,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","genetic_value_rmse","block_eigen_unfiltered minus bed",4
2,0.289556954641158,0.290005146036199,TRUE,-0.000448191395041153,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","genetic_value_rmse","block_eigen_unfiltered minus block_csr",1
2,0.290005146036199,0.267265643349483,TRUE,0.0227395026867154,"sparse_homogeneous","block_csr_minus_bed","genetic_value_rmse","block_csr minus bed",4
2,0.290005146036199,0.287577254020717,TRUE,0.00242789201548133,"sparse_homogeneous","block_csr_minus_full_csr","genetic_value_rmse","block_csr minus full_csr",2
2,0.290149246708292,0.267265643349483,TRUE,0.0228836033588085,"sparse_homogeneous","block_eigen_hard_minus_bed","genetic_value_rmse","block_eigen_hard minus bed",4
2,0.290149246708292,0.289556954641158,TRUE,0.000592292067134292,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","genetic_value_rmse","block_eigen_hard minus block_eigen_unfiltered",3
2,0.48766112984009,0.502463571344647,TRUE,-0.0148024415045575,"sparse_mixture","full_csr_minus_bed","phenotype_prediction_correlation","full_csr minus bed",4
2,0.488165340409485,0.488681284942693,TRUE,-0.000515944533207191,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","phenotype_prediction_correlation","block_eigen_unfiltered minus block_csr",1
2,0.488165340409485,0.502463571344647,TRUE,-0.0142982309351616,"sparse_mixture","block_eigen_unfiltered_minus_bed","phenotype_prediction_correlation","block_eigen_unfiltered minus bed",4
2,0.488490056430782,0.488165340409485,TRUE,0.000324716021296967,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","phenotype_prediction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.488490056430782,0.502463571344647,TRUE,-0.0139735149138646,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","phenotype_prediction_correlation","block_eigen_ridge_fixed minus bed",4
2,0.48853162197583,0.488165340409485,TRUE,0.000366281566344495,"sparse_mixture","hard_minus_unfiltered_block_eigen","phenotype_prediction_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.48853162197583,0.502463571344647,TRUE,-0.0139319493688171,"sparse_mixture","block_eigen_hard_minus_bed","phenotype_prediction_correlation","block_eigen_hard minus bed",4
2,0.488681284942693,0.48766112984009,TRUE,0.00102015510260306,"sparse_mixture","block_csr_minus_full_csr","phenotype_prediction_correlation","block_csr minus full_csr",2
2,0.488681284942693,0.502463571344647,TRUE,-0.0137822864019544,"sparse_mixture","block_csr_minus_bed","phenotype_prediction_correlation","block_csr minus bed",4
2,0.533022399406936,0.533601030117037,TRUE,-0.000578630710100669,"sparse_homogeneous","block_csr_minus_full_csr","phenotype_prediction_correlation","block_csr minus full_csr",2
2,0.533022399406936,0.536991156249268,TRUE,-0.00396875684233244,"sparse_homogeneous","block_csr_minus_bed","phenotype_prediction_correlation","block_csr minus bed",4
2,0.533287200913816,0.533838730607246,TRUE,-0.000551529693430086,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","phenotype_prediction_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.533287200913816,0.536991156249268,TRUE,-0.00370395533545254,"sparse_homogeneous","block_eigen_hard_minus_bed","phenotype_prediction_correlation","block_eigen_hard minus bed",4
2,0.533601030117037,0.536991156249268,TRUE,-0.00339012613223177,"sparse_homogeneous","full_csr_minus_bed","phenotype_prediction_correlation","full_csr minus bed",4
2,0.533838730607246,0.533022399406936,TRUE,0.000816331200309994,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","phenotype_prediction_correlation","block_eigen_unfiltered minus block_csr",1
2,0.533838730607246,0.536991156249268,TRUE,-0.00315242564202245,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","phenotype_prediction_correlation","block_eigen_unfiltered minus bed",4
2,0.533872291308144,0.533838730607246,TRUE,3.35607008982164e-05,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","phenotype_prediction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.533872291308144,0.536991156249268,TRUE,-0.00311886494112423,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","phenotype_prediction_correlation","block_eigen_ridge_fixed minus bed",4
2,0.895399140445505,0.895740410499314,TRUE,-0.000341270053808795,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.895399140445505,0.912643788321132,TRUE,-0.0172446478756275,"sparse_homogeneous","block_eigen_hard_minus_bed","marker_effect_correlation","block_eigen_hard minus bed",4
2,0.895505061400107,0.897312931690414,TRUE,-0.0018078702903066,"sparse_homogeneous","block_csr_minus_full_csr","marker_effect_correlation","block_csr minus full_csr",2
2,0.895505061400107,0.912643788321132,TRUE,-0.0171387269210254,"sparse_homogeneous","block_csr_minus_bed","marker_effect_correlation","block_csr minus bed",4
2,0.895740410499314,0.895505061400107,TRUE,0.000235349099206639,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","marker_effect_correlation","block_eigen_unfiltered minus block_csr",1
2,0.895740410499314,0.912643788321132,TRUE,-0.0169033778218187,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","marker_effect_correlation","block_eigen_unfiltered minus bed",4
2,0.895882884442699,0.895740410499314,TRUE,0.00014247394338518,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.895882884442699,0.912643788321132,TRUE,-0.0167609038784335,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","marker_effect_correlation","block_eigen_ridge_fixed minus bed",4
2,0.897312931690414,0.912643788321132,TRUE,-0.0153308566307188,"sparse_homogeneous","full_csr_minus_bed","marker_effect_correlation","full_csr minus bed",4
2,0.900087591772252,0.90054378891383,TRUE,-0.000456197141577519,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","genetic_value_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.900087591772252,0.916479211012613,TRUE,-0.016391619240361,"sparse_homogeneous","block_eigen_hard_minus_bed","genetic_value_correlation","block_eigen_hard minus bed",4
2,0.900205570887202,0.90190242958567,TRUE,-0.00169685869846792,"sparse_homogeneous","block_csr_minus_full_csr","genetic_value_correlation","block_csr minus full_csr",2
2,0.900205570887202,0.916479211012613,TRUE,-0.0162736401254109,"sparse_homogeneous","block_csr_minus_bed","genetic_value_correlation","block_csr minus bed",4
2,0.90054378891383,0.900205570887202,TRUE,0.000338218026627368,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","genetic_value_correlation","block_eigen_unfiltered minus block_csr",1
2,0.90054378891383,0.916479211012613,TRUE,-0.0159354220987835,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","genetic_value_correlation","block_eigen_unfiltered minus bed",4
2,0.90077798402811,0.90054378891383,TRUE,0.000234195114280245,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.90077798402811,0.916479211012613,TRUE,-0.0157012269845033,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","genetic_value_correlation","block_eigen_ridge_fixed minus bed",4
2,0.901149146906875,0.902825827246997,TRUE,-0.00167668034012269,"sparse_homogeneous","block_csr_minus_full_csr","genetic_value_reconstruction_correlation","block_csr minus full_csr",2
2,0.901149146906875,0.91604612779472,TRUE,-0.0148969808878452,"sparse_homogeneous","block_csr_minus_bed","genetic_value_reconstruction_correlation","block_csr minus bed",4
2,0.901220898483851,0.901732302429722,TRUE,-0.000511403945870126,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","genetic_value_reconstruction_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.901220898483851,0.91604612779472,TRUE,-0.0148252293108685,"sparse_homogeneous","block_eigen_hard_minus_bed","genetic_value_reconstruction_correlation","block_eigen_hard minus bed",4
2,0.901666752938158,0.901732302429722,TRUE,-6.55494915634547e-05,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.901666752938158,0.91604612779472,TRUE,-0.0143793748565618,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus bed",4
2,0.901732302429722,0.901149146906875,TRUE,0.000583155522846823,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus block_csr",1
2,0.901732302429722,0.91604612779472,TRUE,-0.0143138253649984,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus bed",4
2,0.90190242958567,0.916479211012613,TRUE,-0.014576781426943,"sparse_homogeneous","full_csr_minus_bed","genetic_value_correlation","full_csr minus bed",4
2,0.902825827246997,0.91604612779472,TRUE,-0.0132203005477225,"sparse_homogeneous","full_csr_minus_bed","genetic_value_reconstruction_correlation","full_csr minus bed",4
2,0.90287688252202,0.904383212098742,TRUE,-0.00150632957672159,"sparse_homogeneous","block_csr_minus_full_csr","causal_marker_effect_correlation","block_csr minus full_csr",2
2,0.90287688252202,0.914093850928462,TRUE,-0.0112169684064415,"sparse_homogeneous","block_csr_minus_bed","causal_marker_effect_correlation","block_csr minus bed",4
2,0.902916814981147,0.9031156899783,TRUE,-0.000198874997153542,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","causal_marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.902916814981147,0.914093850928462,TRUE,-0.0111770359473149,"sparse_homogeneous","block_eigen_hard_minus_bed","causal_marker_effect_correlation","block_eigen_hard minus bed",4
2,0.9031156899783,0.90287688252202,TRUE,0.000238807456280132,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","causal_marker_effect_correlation","block_eigen_unfiltered minus block_csr",1
2,0.9031156899783,0.914093850928462,TRUE,-0.0109781609501614,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","causal_marker_effect_correlation","block_eigen_unfiltered minus bed",4
2,0.903123271563338,0.9031156899783,TRUE,7.58158503744166e-06,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","causal_marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.903123271563338,0.914093850928462,TRUE,-0.0109705793651239,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","causal_marker_effect_correlation","block_eigen_ridge_fixed minus bed",4
2,0.904383212098742,0.914093850928462,TRUE,-0.0097106388297199,"sparse_homogeneous","full_csr_minus_bed","causal_marker_effect_correlation","full_csr minus bed",4
2,0.908236772730934,0.961220324354627,TRUE,-0.0529835516236935,"sparse_mixture","full_csr_minus_bed","genetic_value_reconstruction_correlation","full_csr minus bed",4
2,0.908904056305928,0.909474378069912,TRUE,-0.000570321763984527,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus block_csr",1
2,0.908904056305928,0.961220324354627,TRUE,-0.0523162680486993,"sparse_mixture","block_eigen_unfiltered_minus_bed","genetic_value_reconstruction_correlation","block_eigen_unfiltered minus bed",4
2,0.90906222949368,0.908904056305928,TRUE,0.000158173187751576,"sparse_mixture","hard_minus_unfiltered_block_eigen","genetic_value_reconstruction_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.90906222949368,0.961220324354627,TRUE,-0.0521580948609477,"sparse_mixture","block_eigen_hard_minus_bed","genetic_value_reconstruction_correlation","block_eigen_hard minus bed",4
2,0.909190568811419,0.908904056305928,TRUE,0.000286512505490832,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.909190568811419,0.961220324354627,TRUE,-0.0520297555432084,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","genetic_value_reconstruction_correlation","block_eigen_ridge_fixed minus bed",4
2,0.909474378069912,0.908236772730934,TRUE,0.00123760533897876,"sparse_mixture","block_csr_minus_full_csr","genetic_value_reconstruction_correlation","block_csr minus full_csr",2
2,0.909474378069912,0.961220324354627,TRUE,-0.0517459462847147,"sparse_mixture","block_csr_minus_bed","genetic_value_reconstruction_correlation","block_csr minus bed",4
2,0.913725417517044,0.963318478807069,TRUE,-0.0495930612900251,"sparse_mixture","full_csr_minus_bed","genetic_value_correlation","full_csr minus bed",4
2,0.914421783159339,0.915244198965027,TRUE,-0.000822415805687648,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","genetic_value_correlation","block_eigen_unfiltered minus block_csr",1
2,0.914421783159339,0.963318478807069,TRUE,-0.0488966956477302,"sparse_mixture","block_eigen_unfiltered_minus_bed","genetic_value_correlation","block_eigen_unfiltered minus bed",4
2,0.914588150564181,0.914421783159339,TRUE,0.000166367404841772,"sparse_mixture","hard_minus_unfiltered_block_eigen","genetic_value_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.914588150564181,0.963318478807069,TRUE,-0.0487303282428885,"sparse_mixture","block_eigen_hard_minus_bed","genetic_value_correlation","block_eigen_hard minus bed",4
2,0.914870905669676,0.914421783159339,TRUE,0.000449122510337352,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","genetic_value_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.914870905669676,0.963318478807069,TRUE,-0.0484475731373929,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","genetic_value_correlation","block_eigen_ridge_fixed minus bed",4
2,0.914914049724162,0.962672160328454,TRUE,-0.0477581106042912,"sparse_mixture","full_csr_minus_bed","marker_effect_correlation","full_csr minus bed",4
2,0.915244198965027,0.913725417517044,TRUE,0.00151878144798245,"sparse_mixture","block_csr_minus_full_csr","genetic_value_correlation","block_csr minus full_csr",2
2,0.915244198965027,0.963318478807069,TRUE,-0.0480742798420426,"sparse_mixture","block_csr_minus_bed","genetic_value_correlation","block_csr minus bed",4
2,0.91541065204523,0.915994489261496,TRUE,-0.000583837216266647,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","marker_effect_correlation","block_eigen_unfiltered minus block_csr",1
2,0.91541065204523,0.962672160328454,TRUE,-0.0472615082832238,"sparse_mixture","block_eigen_unfiltered_minus_bed","marker_effect_correlation","block_eigen_unfiltered minus bed",4
2,0.915533651445094,0.91541065204523,TRUE,0.000122999399864376,"sparse_mixture","hard_minus_unfiltered_block_eigen","marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.915533651445094,0.962672160328454,TRUE,-0.0471385088833595,"sparse_mixture","block_eigen_hard_minus_bed","marker_effect_correlation","block_eigen_hard minus bed",4
2,0.915678224603593,0.91541065204523,TRUE,0.000267572558362961,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.915678224603593,0.962672160328454,TRUE,-0.0469939357248609,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","marker_effect_correlation","block_eigen_ridge_fixed minus bed",4
2,0.915994489261496,0.914914049724162,TRUE,0.00108043953733405,"sparse_mixture","block_csr_minus_full_csr","marker_effect_correlation","block_csr minus full_csr",2
2,0.915994489261496,0.962672160328454,TRUE,-0.0466776710669572,"sparse_mixture","block_csr_minus_bed","marker_effect_correlation","block_csr minus bed",4
2,0.959683924639311,0.95998410174248,TRUE,-0.000300177103169319,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","causal_marker_effect_correlation","block_eigen_unfiltered minus block_csr",1
2,0.959683924639311,0.96643142693509,TRUE,-0.00674750229577947,"sparse_mixture","block_eigen_unfiltered_minus_bed","causal_marker_effect_correlation","block_eigen_unfiltered minus bed",4
2,0.959835258197808,0.959683924639311,TRUE,0.000151333558497391,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","causal_marker_effect_correlation","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.959835258197808,0.96643142693509,TRUE,-0.00659616873728208,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","causal_marker_effect_correlation","block_eigen_ridge_fixed minus bed",4
2,0.959885897414018,0.959683924639311,TRUE,0.000201972774707571,"sparse_mixture","hard_minus_unfiltered_block_eigen","causal_marker_effect_correlation","block_eigen_hard minus block_eigen_unfiltered",3
2,0.959885897414018,0.96643142693509,TRUE,-0.0065455295210719,"sparse_mixture","block_eigen_hard_minus_bed","causal_marker_effect_correlation","block_eigen_hard minus bed",4
2,0.95998410174248,0.960211206251275,TRUE,-0.000227104508795595,"sparse_mixture","block_csr_minus_full_csr","causal_marker_effect_correlation","block_csr minus full_csr",2
2,0.95998410174248,0.96643142693509,TRUE,-0.00644732519261015,"sparse_mixture","block_csr_minus_bed","causal_marker_effect_correlation","block_csr minus bed",4
2,0.960211206251275,0.96643142693509,TRUE,-0.00622022068381456,"sparse_mixture","full_csr_minus_bed","causal_marker_effect_correlation","full_csr minus bed",4
2,0.973032895691535,1.08120828641048,TRUE,-0.108175390718947,"sparse_mixture","full_csr_minus_bed","prediction_regression_slope","full_csr minus bed",4
2,0.975070920683859,0.976091471499582,TRUE,-0.00102055081572328,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","prediction_regression_slope","block_eigen_unfiltered minus block_csr",1
2,0.975070920683859,1.08120828641048,TRUE,-0.106137365726624,"sparse_mixture","block_eigen_unfiltered_minus_bed","prediction_regression_slope","block_eigen_unfiltered minus bed",4
2,0.975962407455466,0.975070920683859,TRUE,0.00089148677160733,"sparse_mixture","hard_minus_unfiltered_block_eigen","prediction_regression_slope","block_eigen_hard minus block_eigen_unfiltered",3
2,0.975962407455466,1.08120828641048,TRUE,-0.105245878955016,"sparse_mixture","block_eigen_hard_minus_bed","prediction_regression_slope","block_eigen_hard minus bed",4
2,0.976091471499582,0.973032895691535,TRUE,0.00305857580804691,"sparse_mixture","block_csr_minus_full_csr","prediction_regression_slope","block_csr minus full_csr",2
2,0.976091471499582,1.08120828641048,TRUE,-0.1051168149109,"sparse_mixture","block_csr_minus_bed","prediction_regression_slope","block_csr minus bed",4
2,0.976785567922319,0.975070920683859,TRUE,0.00171464723845982,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","prediction_regression_slope","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,0.976785567922319,1.08120828641048,TRUE,-0.104422718488164,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","prediction_regression_slope","block_eigen_ridge_fixed minus bed",4
2,1.03492541962632,1.03231090555669,TRUE,0.00261451406963031,"sparse_homogeneous","full_csr_minus_bed","phenotype_prediction_rmse","full_csr minus bed",4
2,1.03493346081983,1.03231090555669,TRUE,0.00262255526314514,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","phenotype_prediction_rmse","block_eigen_unfiltered minus bed",4
2,1.03493346081983,1.0354881053684,TRUE,-0.000554644548564021,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","phenotype_prediction_rmse","block_eigen_unfiltered minus block_csr",1
2,1.03501611353863,1.03231090555669,TRUE,0.00270520798194407,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","phenotype_prediction_rmse","block_eigen_ridge_fixed minus bed",4
2,1.03501611353863,1.03493346081983,TRUE,8.26527187989257e-05,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","phenotype_prediction_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,1.03531981656834,1.03231090555669,TRUE,0.00300891101165024,"sparse_homogeneous","block_eigen_hard_minus_bed","phenotype_prediction_rmse","block_eigen_hard minus bed",4
2,1.03531981656834,1.03493346081983,TRUE,0.000386355748505096,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","phenotype_prediction_rmse","block_eigen_hard minus block_eigen_unfiltered",3
2,1.0354881053684,1.03231090555669,TRUE,0.00317719981170916,"sparse_homogeneous","block_csr_minus_bed","phenotype_prediction_rmse","block_csr minus bed",4
2,1.0354881053684,1.03492541962632,TRUE,0.00056268574207885,"sparse_homogeneous","block_csr_minus_full_csr","phenotype_prediction_rmse","block_csr minus full_csr",2
2,1.04988775706889,1.04141914430148,TRUE,0.00846861276741273,"sparse_mixture","block_csr_minus_bed","phenotype_prediction_rmse","block_csr minus bed",4
2,1.04988775706889,1.05061146407492,TRUE,-0.000723707006025753,"sparse_mixture","block_csr_minus_full_csr","phenotype_prediction_rmse","block_csr minus full_csr",2
2,1.04998181981213,1.04141914430148,TRUE,0.00856267551065604,"sparse_mixture","block_eigen_hard_minus_bed","phenotype_prediction_rmse","block_eigen_hard minus bed",4
2,1.04998181981213,1.05024420002458,TRUE,-0.000262380212450841,"sparse_mixture","hard_minus_unfiltered_block_eigen","phenotype_prediction_rmse","block_eigen_hard minus block_eigen_unfiltered",3
2,1.05000576935215,1.04141914430148,TRUE,0.00858662505066832,"sparse_mixture","block_eigen_ridge_fixed_minus_bed","phenotype_prediction_rmse","block_eigen_ridge_fixed minus bed",4
2,1.05000576935215,1.05024420002458,TRUE,-0.000238430672438561,"sparse_mixture","ridge_fixed_minus_unfiltered_block_eigen","phenotype_prediction_rmse","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,1.05024420002458,1.04141914430148,TRUE,0.00882505572310688,"sparse_mixture","block_eigen_unfiltered_minus_bed","phenotype_prediction_rmse","block_eigen_unfiltered minus bed",4
2,1.05024420002458,1.04988775706889,TRUE,0.000356442955694147,"sparse_mixture","unfiltered_block_eigen_minus_block_csr","phenotype_prediction_rmse","block_eigen_unfiltered minus block_csr",1
2,1.05061146407492,1.04141914430148,TRUE,0.00919231977343848,"sparse_mixture","full_csr_minus_bed","phenotype_prediction_rmse","full_csr minus bed",4
2,1.14871292935571,1.14740571326507,TRUE,0.00130721609064421,"sparse_homogeneous","full_csr_minus_bed","prediction_regression_slope","full_csr minus bed",4
2,1.15185269638121,1.14740571326507,TRUE,0.00444698311614466,"sparse_homogeneous","block_csr_minus_bed","prediction_regression_slope","block_csr minus bed",4
2,1.15185269638121,1.14871292935571,TRUE,0.00313976702550045,"sparse_homogeneous","block_csr_minus_full_csr","prediction_regression_slope","block_csr minus full_csr",2
2,1.15255065718126,1.14740571326507,TRUE,0.00514494391619191,"sparse_homogeneous","block_eigen_hard_minus_bed","prediction_regression_slope","block_eigen_hard minus bed",4
2,1.15255065718126,1.15333779934126,TRUE,-0.000787142160000087,"sparse_homogeneous","hard_minus_unfiltered_block_eigen","prediction_regression_slope","block_eigen_hard minus block_eigen_unfiltered",3
2,1.15333779934126,1.14740571326507,TRUE,0.005932086076192,"sparse_homogeneous","block_eigen_unfiltered_minus_bed","prediction_regression_slope","block_eigen_unfiltered minus bed",4
2,1.15333779934126,1.15185269638121,TRUE,0.00148510296004734,"sparse_homogeneous","unfiltered_block_eigen_minus_block_csr","prediction_regression_slope","block_eigen_unfiltered minus block_csr",1
2,1.15591036976583,1.14740571326507,TRUE,0.00850465650076537,"sparse_homogeneous","block_eigen_ridge_fixed_minus_bed","prediction_regression_slope","block_eigen_ridge_fixed minus bed",4
2,1.15591036976583,1.15333779934126,TRUE,0.00257257042457337,"sparse_homogeneous","ridge_fixed_minus_unfiltered_block_eigen","prediction_regression_slope","block_eigen_ridge_fixed minus block_eigen_unfiltered",3
2,16,16,TRUE,0,"sparse_homogeneous","block_csr_minus_full_csr","high_pip_marker_count","block_csr minus full_csr",2
