"replicate","method","trait","metric","value","architecture","simulation_seed","causal_selection_seed","mcmc_seed","sblr_version","qgg_version","sblrbench_commit","method_controls","runtime","convergence_status","status","reason"
2,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_csr_sbayesc","D1","number_of_credible_sets",6,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","median_set_size",1,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","causal_loci_detected",6,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","sets_without_exact_causal",0,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","sets_without_causal_or_proxy",0,"separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesr","D1","number_of_credible_sets",6,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","mean_set_size",1,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","median_set_size",1,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","exact_coverage_fraction",1,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","ld_proxy_coverage_fraction",1,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","causal_loci_detected",6,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","sets_without_exact_causal",0,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","sets_without_causal_or_proxy",0,"separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
3,"st_bed_bayesc","D1","number_of_credible_sets",8,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","mean_set_size",1,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","median_set_size",1,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","exact_coverage_fraction",1,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","causal_loci_detected",8,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","sets_without_exact_causal",0,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesr","D1","number_of_credible_sets",8,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","mean_set_size",1,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","median_set_size",1,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","exact_coverage_fraction",1,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","causal_loci_detected",8,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_csr_sbayesc","D1","number_of_credible_sets",8,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","median_set_size",1,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","causal_loci_detected",8,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","sets_without_exact_causal",0,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesr","D1","number_of_credible_sets",8,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","mean_set_size",1,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","median_set_size",1,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","exact_coverage_fraction",1,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","ld_proxy_coverage_fraction",1,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","causal_loci_detected",8,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","sets_without_exact_causal",0,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
3,"st_csr_sbayesr","D1","sets_without_causal_or_proxy",0,"separated",3004,2004,10304,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10304,""convergence"":""core"",""verbose"":false}",57.77,"reported","ok",""
4,"st_bed_bayesc","D1","number_of_credible_sets",4,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","mean_set_size",1,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","median_set_size",1,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","exact_coverage_fraction",1,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","causal_loci_detected",4,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","sets_without_exact_causal",0,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesc","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10401,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10401,""convergence"":""core"",""verbose"":false}",52.83,"reported","ok",""
4,"st_bed_bayesr","D1","number_of_credible_sets",4,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","mean_set_size",1,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","median_set_size",1,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","exact_coverage_fraction",1,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","causal_loci_detected",4,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","sets_without_exact_causal",0,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_bed_bayesr","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10402,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10402,""convergence"":""core"",""verbose"":false}",69.6800000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","number_of_credible_sets",4,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","mean_set_size",1,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","median_set_size",1,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","exact_coverage_fraction",1,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","ld_proxy_coverage_fraction",1,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","causal_loci_detected",4,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","sets_without_exact_causal",0,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesc","D1","sets_without_causal_or_proxy",0,"separated",3005,2005,10403,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10403,""convergence"":""core"",""verbose"":false}",23.1700000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","number_of_credible_sets",4,"separated",3005,2005,10404,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",59.3500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","mean_set_size",1,"separated",3005,2005,10404,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",59.3500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","median_set_size",1,"separated",3005,2005,10404,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",59.3500000000001,"reported","ok",""
4,"st_csr_sbayesr","D1","exact_coverage_fraction",1,"separated",3005,2005,10404,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10404,""convergence"":""core"",""verbose"":false}",59.3500000000001,"reported","ok",""
