"replicate","method","trait","study","scenario","metric","value","status.x","reason.x","architecture","simulation_seed","causal_selection_seed","mcmc_seed","sblr_version","qgg_version","sblrbench_commit","method_controls","runtime","convergence_status","status.y","reason.y"
10,"st_csr_sbayesr","D1","01_finemapping","separated","effect_rmse",0.000941153828294654,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","average_precision",0.718547573385658,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_mean",3686.9,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_worst",34122,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_10_recall",0.7,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_20_recall",0.7,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
10,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_50_recall",0.8,"ok","","separated",3011,2011,11004,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":11004,""convergence"":""core"",""verbose"":false}",12.22,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","pip_brier",6.96447053249454e-05,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","effect_rmse",0.000913517448370731,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","average_precision",0.800110094450882,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_mean",3575.3,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_worst",21619,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_10_recall",0.8,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_20_recall",0.8,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_50_recall",0.8,"ok","","separated",3003,2003,10201,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10201,""convergence"":""core"",""verbose"":false}",42.13,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","pip_brier",7.19952620357453e-05,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","effect_rmse",0.000938037660840267,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","average_precision",0.800671808869408,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_mean",1636.7,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_worst",14842,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_10_recall",0.8,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_20_recall",0.8,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_50_recall",0.8,"ok","","separated",3003,2003,10202,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10202,""convergence"":""core"",""verbose"":false}",93.96,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","pip_brier",9.68727330157142e-05,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","effect_rmse",0.00114466307708383,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","average_precision",0.800094784560829,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_rank_mean",4085.4,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_rank_worst",23711,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_top_10_recall",0.8,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_top_20_recall",0.8,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesc","D1","01_finemapping","separated","causal_top_50_recall",0.8,"ok","","separated",3003,2003,10203,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10203,""convergence"":""core"",""verbose"":false}",21.99,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","pip_brier",8.10688847358585e-05,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","effect_rmse",0.00100535564845737,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","average_precision",0.800227433246048,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_mean",3043.4,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_rank_worst",25621,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_10_recall",0.8,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_20_recall",0.8,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
2,"st_csr_sbayesr","D1","01_finemapping","separated","causal_top_50_recall",0.8,"ok","","separated",3003,2003,10204,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10204,""convergence"":""core"",""verbose"":false}",56.4899999999999,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","pip_brier",1.20274801926772e-05,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","effect_rmse",0.000888335274812261,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","average_precision",1,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_mean",5.5,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_rank_worst",10,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_10_recall",1,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_20_recall",1,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesc","D1","01_finemapping","separated","causal_top_50_recall",1,"ok","","separated",3004,2004,10301,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10301,""convergence"":""core"",""verbose"":false}",57.27,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","pip_brier",1.32985180700692e-05,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","effect_rmse",0.000959891512688313,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","average_precision",1,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_mean",5.5,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_median",5.5,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_best",1,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_rank_worst",10,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_10_recall",1,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_20_recall",1,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_bed_bayesr","D1","01_finemapping","separated","causal_top_50_recall",1,"ok","","separated",3004,2004,10302,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10302,""convergence"":""core"",""verbose"":false}",93.23,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","pip_brier",2.46045642388987e-05,"ok","","separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","effect_rmse",0.000997244224626782,"ok","","separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
3,"st_csr_sbayesc","D1","01_finemapping","separated","average_precision",1,"ok","","separated",3004,2004,10303,"0.1.2","1.1.6","f178b332fb3ac6cee95914d519a84301a305ff24","{""nit"":500,""nburn"":250,""nthin"":1,""nchains"":1,""ncores"":1,""convergence_control"":{""warn"":false},""seed"":10303,""convergence"":""core"",""verbose"":false}",21.8,"reported","ok",""
