"scenario","replicate","method","quantity","parameter_name","annotation_name","stick_name","burnin","retained_draws","rhat","ess_bulk","ess_tail","mcse_mean","posterior_sd","relative_mcse","chain_count","draws_per_chain","rhat_pass","ess_bulk_pass","ess_tail_pass","relative_mcse_pass","chain_count_pass","finite_nonconstant_pass","overall_pass"
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_1_stick","alpha","null_annotation","component_1_stick",1000,2000,1.21030824469045,14.1408770701745,50.7468823497403,0.688623545292979,2.65626587456307,0.259244961841875,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",250,500,2.07803703901646,5.4142391720834,14.7588164529449,1.72790723038072,3.90018630948148,0.44303197162149,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",250,1000,1.37367485252349,8.93892069375273,26.5193489899652,1.26763998241641,3.49761589338776,0.362429729580337,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",250,1500,1.39878218199655,8.7358617027212,14.3194260509955,1.18804778758332,2.99791477746618,0.396291381100384,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",250,2000,1.20015776545691,14.4232730046534,14.5279127694112,0.877319105085788,2.76875300756959,0.316864343871503,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",250,2500,1.10944800195406,24.0845966088122,15.4803599568392,0.674375325485139,2.61112873980598,0.258269657563973,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",500,500,1.60958712484079,6.88224693778106,24.4366808528561,1.62349742923418,3.73308352764635,0.434894482593529,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",500,1000,1.33895236979996,10.1400736644609,13.5383574590255,1.237302839421,2.9883626174356,0.414040395299406,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",500,1500,1.13764290396576,20.726327648567,11.7813330970808,0.821415242628556,2.68344044245697,0.30610526309146,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",500,2000,1.07155675691239,46.9746654825051,13.885493844466,0.565410448264657,2.50907218918857,0.225346425145109,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",500,2500,1.06106129044325,57.8417629368471,15.7645335192998,0.483071109753169,2.59752827901521,0.185973378482838,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",750,500,1.39205020554323,8.93192928549016,11.790501594644,1.23743820697434,3.04217317675247,0.406761264095855,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",750,1000,1.09443123724008,28.8720650877918,12.8651157458164,0.609550108935367,2.40309786774308,0.253651803830961,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",750,1500,1.04118109573686,71.3069426656592,23.3666432344983,0.370545929305632,2.23333370986702,0.165916059775812,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",750,2000,1.03472601414487,97.1231424331212,40.1188996885269,0.293990608434896,2.13357555283191,0.137792452695045,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",1000,500,1.04655799404206,105.214956515868,69.8465717171413,0.156238699038452,1.51080055213943,0.103414510153046,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",1000,1000,1.0257884233595,149.696126718149,137.826478188539,0.136126468801864,1.62968980095865,0.0835290671401322,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",1000,1500,1.02638145480908,220.436851478701,228.377637961432,0.119476121457698,1.68735171941821,0.0708068863668164,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","alpha:null_annotation:component_2_stick","alpha","null_annotation","component_2_stick",1000,2000,1.02631295401036,222.01466420499,134.932497864403,0.180766690020232,2.0179742411409,0.0895782940807177,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,250,500,1.44070759455142,8.42348857960777,23.0021007055775,0.000167788685613063,0.000476946017247675,0.351798064236547,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,250,1000,1.32917790643054,9.76877716226919,28.3494232563885,0.000165814500207098,0.000526131683879638,0.315157792787539,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,250,1500,1.58533893444616,6.77695687397855,17.8801395020392,0.000192109810451314,0.000520938362729911,0.368776469915917,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,250,2000,1.25738535426678,12.9873254681522,37.0135661528127,0.000145159366558368,0.000527116755472479,0.275383707786436,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,250,2500,1.33156781134902,10.8325128780583,27.8652099282709,0.000146289841300622,0.000530647700941137,0.275681664202385,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,500,500,1.73164564428936,6.27372508022401,18.3243573801332,0.000221485705090989,0.000568614676656383,0.389518094034063,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,500,1000,1.69611781436112,6.63185722685545,42.2051587331138,0.00021217376842482,0.000539492894414686,0.393283712577928,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,500,1500,1.48599111812878,7.83406212859109,21.7698081144304,0.000183632589696524,0.000523818731007807,0.350565145586187,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,500,2000,1.28195849250091,12.0417644194976,26.2206783766315,0.000147306059877694,0.000540624810303643,0.272473732374508,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,500,2500,1.29660561807239,10.4038505979283,60.5897097266105,0.000144224710514118,0.000530156522737398,0.272041754328384,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,750,500,1.78025556011322,6.07850195910514,30.7610240252969,0.000212705095163627,0.000517511039645849,0.411015570429549,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,750,1000,1.40414870181564,8.54501367166999,12.8368109442731,0.000158022351199588,0.000461823698329942,0.342170295225283,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,750,1500,1.21758632665617,14.0886104025334,16.588110925405,0.000121435771770429,0.000477640039378353,0.254241189512666,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,750,2000,1.28028537323944,10.7818988222616,30.900783520621,0.000122713033294832,0.000476471926756866,0.257545148840321,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,1000,500,1.48709780680268,7.77427850771156,16.285941545619,0.000129019343907478,0.00035205674340636,0.366473150490283,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,1000,1000,1.73381958371217,6.30583100428698,16.7461272374471,0.000139813804880096,0.000355678134123822,0.393090807295517,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,1000,1500,1.35730448753813,9.39185347506879,31.3215108835157,0.00012825285314126,0.000443781465351129,0.289000021755717,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","global_nonnull_proportion","global_nonnull_proportion",,,1000,2000,1.48178084597078,7.63044906199359,25.4356645456644,0.000138559948496349,0.000428584470048217,0.323296708536268,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,250,500,1.00448161208102,1508.30713473933,1812.62207721306,0.000376196246133817,0.0145144571195102,0.0259187266210691,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,250,1000,1.00509847943524,1891.44904117206,3439.85017130812,0.000330153669497403,0.0143123562732062,0.0230677369396873,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,250,1500,1.00978920638359,1572.61640469575,4788.32379603591,0.00036241304498156,0.0143336211903108,0.0252841232630415,4,1500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,250,2000,1.00493772768073,2675.79342585142,7054.59879838692,0.000277219766514099,0.0143638709856842,0.0192997950754634,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,250,2500,1.00391394294483,3176.7927215205,9202.69155430003,0.000254000491839214,0.0142500493225473,0.017824534223704,4,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,500,500,1.00651436922202,1260.97429159182,1699.43943508548,0.000411717731548205,0.0146252869869489,0.028151087354088,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,500,1000,1.00938577221334,1664.6547559885,3291.21610886219,0.000351282343619369,0.0143318231600896,0.0245106529501145,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,500,1500,1.00644589113021,2417.27424489779,5213.13382794579,0.000293304024187059,0.014415549381057,0.020346364639594,4,1500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,500,2000,1.00323145078475,3694.3541196339,7367.2692202071,0.000234214281875802,0.014251830900239,0.0164339784491741,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,500,2500,1.00241634963545,4781.80148200193,9205.56140581658,0.000205041269946976,0.0141820128250303,0.0144578398339263,4,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,750,500,1.0089391793115,1002.65457079373,1642.98533018973,0.000456440186041172,0.0140673562728972,0.0324467637832257,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,750,1000,1.00706466254119,1708.60199845134,3605.77375539657,0.00034347529537755,0.0141651100470148,0.0242479793123764,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,750,1500,1.00285718393179,2893.96710446668,5257.77967932921,0.000264861135835726,0.0142566524924507,0.0185780733574013,4,1500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,750,2000,1.00256093489409,4231.64281870605,7221.64510738585,0.000217305924400824,0.0141316278687588,0.01537727474987,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,1000,500,1.00455621405776,1834.60587233794,1914.37443151063,0.000327505391355675,0.0139138000598943,0.023538170014365,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,1000,1000,1.00316571602583,3023.74315593164,3667.1377391802,0.000259689054250891,0.0142113858864796,0.0182733096071899,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,1000,1500,1.00260101055442,4531.40716382647,5461.07811287215,0.00020917375343905,0.0140580309732165,0.0148793066281878,4,1500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","heritability","heritability",,,1000,2000,1.00197467110435,5904.49794789496,7476.7789483925,0.000182167186843587,0.0140109156509295,0.0130018045488342,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,250,500,1.18430441495753,24.6981771967121,19.2836396894222,0.000550532974581017,0.0026988003198072,0.203991740530232,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,250,1000,1.05623162503789,38.7561864770627,53.1333479351833,0.000422796368390087,0.0027256547958548,0.155117357133075,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,250,1500,1.2002995142715,19.7007971769227,27.2640641998939,0.000538042789508489,0.00270309142557108,0.199047203664159,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,250,2000,1.11891041607287,32.9484050701267,38.7548768551672,0.000424221826191143,0.00264349450640638,0.160477665137212,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,250,2500,1.12824789383651,25.8486729138164,35.4482210676759,0.000430186561139819,0.00254155999408792,0.169260832772196,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,500,500,1.23855543605648,25.1015375400079,23.2048379511232,0.000600561741035141,0.0029066291202475,0.206617946834581,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,500,1000,1.13292344980599,32.7605472163723,52.3501710509518,0.000483149609010135,0.0027633306581237,0.174843212334999,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,500,1500,1.24417199693566,13.7869499267876,19.6687697357064,0.000677912910349861,0.00273370991639373,0.247982752772889,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,500,2000,1.11950361709252,32.0790041432607,24.6157305893117,0.000414608698876571,0.00265905433948645,0.155923364453186,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,500,2500,1.10871032530388,30.7089204901225,76.6948177974468,0.00042718032303324,0.00255858959402726,0.166959298212752,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,750,500,1.22588585770452,13.1376143712041,22.4138137021245,0.000693204593921111,0.00270020467056358,0.256722981586587,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,750,1000,1.23652262028237,12.7737800242572,17.5139939780725,0.000733042197307727,0.00263052342830015,0.278667807867204,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,750,1500,1.12810832095168,29.3946564825699,16.6973813016096,0.000445727655786896,0.0025665008101673,0.173671348172238,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,750,2000,1.11745610021987,28.0565346053346,52.1731374746055,0.000423644970781892,0.00242688486269511,0.174563275454042,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,1000,500,1.24188543923961,12.2936199734821,27.9506732342702,0.000686940792063315,0.00235597235251474,0.291574216195739,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,1000,1000,1.43882846833514,8.37112779609302,21.297393017836,0.000804922258168538,0.00243805061735393,0.330149937183067,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,1000,1500,1.17084878433824,19.0408389956329,37.402472558662,0.000539600769813538,0.00242428249268926,0.222581638666606,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_enriched","derived_prior_probability","enriched_binary",,1000,2000,1.2845353994064,11.035142675883,28.5659022799878,0.000677519122068705,0.0023134549611986,0.292860303499352,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,250,500,2.0762117730732,5.37453156625666,11.7521841030888,0.000143622263561363,0.000333877097249071,0.430165065962047,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,250,1000,1.55012218871029,7.12147593514119,40.0477496989809,0.000142803903999781,0.000374030744032176,0.381797235329662,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,250,1500,1.81103799541324,5.91263676201456,15.7964127098009,0.00015586047014757,0.000381810949821564,0.408213725196751,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,250,2000,1.32905063006692,9.95134404339111,14.0067485761814,0.000124506291774572,0.000385081312214421,0.323324679295901,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,250,2500,1.46779248139276,8.17398625093916,18.5353145088221,0.0001277545620835,0.00039533731857104,0.323153307522986,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,500,500,2.39436835941158,5.01653486557948,12.1770592536877,0.000191885401358759,0.000421116542856137,0.455658664124984,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,500,1000,2.08681407866972,5.40041015059265,17.2569256383549,0.000181756723944033,0.000403913065120968,0.449989712240674,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,500,1500,1.45264148062505,7.91173348017603,21.7712217808577,0.00014594980759767,0.000380819739263476,0.383251687215438,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,500,2000,1.45247867133555,8.04659144492894,11.7496765910339,0.000133432102369812,0.000396929655266458,0.336160578075829,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,500,2500,1.44932657847997,7.93988585480559,25.6546637796344,0.000125056566846793,0.000390275996522142,0.320431099942621,4,2500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,750,500,2.13006656436742,5.25302472242642,16.9670533962414,0.000164923408797851,0.000353085063161711,0.467092567782504,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,750,1000,1.56671535161483,6.97672967090984,17.0585537855095,0.000124353833773045,0.000321475181623176,0.386822501025316,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,750,1500,1.38970185579374,8.80246743729618,12.1851382211813,0.000111434419315732,0.000331336968217319,0.33631749549493,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,750,2000,1.47337147228523,7.84260919075922,21.0518306246248,0.000103801216310291,0.000343258228324498,0.302399790434631,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,1000,500,1.88269210923272,5.77115088280636,22.6777621889423,0.000114667285964685,0.00026291782598275,0.436133554414102,4,500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,1000,1000,1.66288184448536,6.64909133632746,13.7150273318017,9.59182944591536e-05,0.000228477637733083,0.419814802931433,4,1000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,1000,1500,1.6832913144459,6.42816555643657,12.0953563834335,0.000108724708161949,0.000314119206916041,0.346125629277453,4,1500,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","prior_nonnull_mean_unannotated","derived_prior_probability","enriched_binary",,1000,2000,1.44525659781239,8.05540209584342,22.8770848362673,9.25209689763685e-05,0.000302821274840597,0.305529950050804,4,2000,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
"informative_annotations",1,"st_bed_bayesrc","sigmaSqAlpha:component_0_stick","sigmaSqAlpha",,"component_0_stick",250,500,0.999684963057861,2116.20417637767,1767.11312092499,0.0200074952774352,0.881084991613813,0.022707792628256,4,500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","sigmaSqAlpha:component_0_stick","sigmaSqAlpha",,"component_0_stick",250,1000,1.0001579571848,3380.24179422881,3646.70459045732,0.0146552321881083,0.903269705794532,0.0162246470728445,4,1000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","sigmaSqAlpha:component_0_stick","sigmaSqAlpha",,"component_0_stick",250,1500,1.00061778661948,4552.54447265308,4729.1644125199,0.0123721333966432,0.922207418762961,0.0134157816830828,4,1500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","sigmaSqAlpha:component_0_stick","sigmaSqAlpha",,"component_0_stick",250,2000,1.002460335771,4635.22619965229,7587.77526028069,0.0107840731227318,0.936787318159532,0.0115117625032743,4,2000,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"informative_annotations",1,"st_bed_bayesrc","sigmaSqAlpha:component_0_stick","sigmaSqAlpha",,"component_0_stick",250,2500,1.00308707216643,6008.3861701733,9725.29197180539,0.0101054668910062,0.990053343113741,0.0102069923416695,4,2500,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
