"study","architecture","replicate","method","method_label","prior_class","model_specification","estimand_id","estimand_label","truth","truth_type","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","bias","absolute_error","squared_error","relative_error","covered_95","interval_width_95","n_posterior_draws","chain_count","draws_per_chain","status","reason"
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00937144278045,0.0223538864013081,1.00942594678522,0.966475473883075,1.05553615145968,0.00937144278045077,0.00937144278045077,8.78239397872628e-05,0.00937144278045077,TRUE,0.0890606775766091,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00872129062404772,"realized_quantity",0.00948126945289643,0.00227370545320866,0.00917222186131443,0.00587604862846073,0.0148335140916052,0.000759978828848708,0.000759978828848708,5.77567820298254e-07,0.08714063796397,TRUE,0.00895746546314448,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.425068630915851,0.0252578551382532,0.424642944861526,0.376739666949927,0.474084579305195,-0.00350279765557754,0.00350279765557754,1.22695914159195e-05,-0.00817319452968092,TRUE,0.0973449123552683,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.292437855240049,0.0143645255077846,0.292292369182413,0.265169006402438,0.319207485715334,-0.00756214475995065,0.00756214475995065,5.71860333704491e-05,-0.0252071491998355,TRUE,0.0540384793128959,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.027975901048,0.0246266453823508,1.02845897646964,0.979563129136878,1.07498177838249,0.027975901047999,0.027975901047999,0.000782651039447429,0.027975901047999,TRUE,0.0954186492456126,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00872129062404772,"realized_quantity",0.00425269672290128,0.000635249967343034,0.00419405762398411,0.0031690103253422,0.00562123664519323,-0.00446859390114644,0.00446859390114644,1.99683314533632e-05,-0.512377593383361,FALSE,0.00245222631985103,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.55192284681233,0.0312735452762588,0.552071528080641,0.492501182042282,0.612334250421746,0.123351418240901,0.123351418240901,0.0152155723820418,0.287819975895437,FALSE,0.119833068379464,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.379762218539786,0.0179034131027448,0.379642236695301,0.345526835800205,0.414413448140993,0.0797622185397857,0.0797622185397857,0.00636201150638853,0.265874061799285,FALSE,0.0688866123407879,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.901027504064388,0.0280041252908469,0.901372513685723,0.845432492062264,0.956362688345492,-0.0989724959356117,0.0989724959356117,0.00979555495172468,-0.0989724959356117,FALSE,0.110930196283228,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.0140430511986431,0.00418701040702111,0.013533123337343,0.00787735941957863,0.0238091592157478,0.00575780369884983,0.00575780369884983,3.31523034344888e-05,0.694946493631425,TRUE,0.0159317997961692,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.367900720331144,0.0219051893247366,0.366889974849817,0.327189620302927,0.412781503247652,-0.0606707082402845,0.0606707082402845,0.00368093483837773,-0.141564985893997,FALSE,0.0855918829447253,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.25962843584366,0.0124400618434169,0.259424575994263,0.236417523851219,0.28353793342762,-0.0403715641563401,0.0403715641563401,0.00162986319242949,-0.134571880521134,FALSE,0.0471204095764013,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.04853324732549,0.0208059205594394,1.04780926559566,1.00978560514834,1.09361368986637,0.0485332473254887,0.0485332473254887,0.00235547609595706,0.0485332473254887,FALSE,0.0838280847180277,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.00325836934507036,0.000483310856470721,0.00321278322967331,0.00247068580271441,0.00431044218517323,-0.00502687815472287,0.00502687815472287,2.526950398243e-05,-0.606726371764793,FALSE,0.00183975638245882,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.410586182966645,0.0236915391149082,0.410679728845263,0.365177163176555,0.458126049155018,-0.017985245604784,0.017985245604784,0.000323469059464402,-0.0419655730778293,TRUE,0.0929488859784626,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.289933413399248,0.0135951353172329,0.290048620337915,0.263148534236474,0.316341167911824,-0.0100665866007521,0.0100665866007521,0.000101336165790442,-0.0335552886691737,TRUE,0.05319263367535,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00505836293384,0.0226956418197503,1.00467376752861,0.96144201190659,1.04934084278534,0.00505836293384387,0.00505836293384387,2.55870355704856e-05,0.00505836293384387,TRUE,0.0878988308787461,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.0096143500965145,0.00233930184849147,0.00925057532132985,0.00620497605622779,0.0148942066481614,0.00132910259672127,0.00132910259672127,1.76651371261123e-06,0.160417971431082,TRUE,0.00868923059193357,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.406322049798876,0.0246924482367109,0.406059000919683,0.361063472570481,0.454374197484219,-0.0222493787725522,0.0222493787725522,0.000495034855764495,-0.0519152171359551,TRUE,0.0933107249137378,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.286751402187313,0.0144450622381993,0.286779017038098,0.258980029277238,0.315249697967328,-0.0132485978126874,0.0132485978126874,0.000175525344002345,-0.044161992708958,TRUE,0.056269668690091,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.01014128952656,0.0233713378658757,1.00992898590993,0.967000142492285,1.05847664896839,0.0101412895265631,0.0101412895265631,0.000102845753261579,0.0101412895265631,TRUE,0.0914765064761047,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.00429476121678032,0.000661980352047263,0.0042289309911852,0.003208512297411,0.00577242606160709,-0.00399048628301291,0.00399048628301291,1.59239807749142e-05,-0.481637547111598,FALSE,0.00256391376419609,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.541515862902135,0.0313519459680676,0.540426666750908,0.48307788605507,0.605227653004029,0.112944434330706,0.112944434330706,0.0127564452462831,0.263537013438314,FALSE,0.122149766948959,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.382537107153509,0.0184381396211842,0.382154480383795,0.346689568407935,0.419777021855436,0.0825371071535088,0.0825371071535088,0.00681237405726979,0.275123690511696,FALSE,0.0730874534475014,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.873667453702574,0.0273887369200922,0.873888161397853,0.820448981764627,0.92843936756304,-0.126332546297426,0.126332546297426,0.0159599122539914,-0.126332546297426,FALSE,0.107990385798413,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.0227593063902731,0.00820906773531538,0.0210578732785681,0.0118958268694555,0.0415357918498907,0.0142624993480776,0.0142624993480776,0.000203418887653914,1.67857164194143,FALSE,0.0296399649804351,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.402032229830752,0.0218638936851718,0.401711448283188,0.358708160229165,0.444087515849285,-0.0265391987406764,0.0265391987406764,0.00070432906979712,-0.0619247970615783,TRUE,0.0853793556201198,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.278649805021917,0.0117378090829503,0.278526731603592,0.254576011145644,0.301366017768741,-0.0213501949780834,0.0213501949780834,0.000455830825602177,-0.0711673165936113,TRUE,0.0467900066230965,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.04019620536992,0.0203258374957326,1.03999592958869,1.00178802928625,1.07909954528794,0.0401962053699194,0.0401962053699194,0.00161573492614074,0.0401962053699194,FALSE,0.0773115160016953,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.00373017572369737,0.000564464633479392,0.0036913005010116,0.00278025911566859,0.00491771913009188,-0.0047666313184981,0.0047666313184981,2.27207741264869e-05,-0.560990886909262,FALSE,0.00213746001442329,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.432884105348639,0.0236178718612647,0.433017337428548,0.386657599205214,0.479969579361195,0.00431267677721087,0.00431267677721087,1.85991809846939e-05,0.0100629124801587,TRUE,0.0933119801559818,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.300784814621231,0.0129323750807174,0.301162951111557,0.274986615623427,0.325913434235725,0.000784814621230534,0.000784814621230534,6.15933989697227e-07,0.00261604873743511,TRUE,0.050926818612298,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",1.00580117801098,0.0221096212654368,1.00556154424343,0.963323014081195,1.04965704426166,0.00580117801098012,0.00580117801098012,3.36536663150793e-05,0.00580117801098012,TRUE,0.0863340301804653,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.0124273082988751,0.00367666775882631,0.0118782558651816,0.00728366102176613,0.0214352455410919,0.00393050125667963,0.00393050125667963,1.54488401287602e-05,0.462585679204036,TRUE,0.0141515845193258,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.433439787983956,0.0253450437718259,0.432575776974696,0.387885492962636,0.486044965022408,0.00486835941252711,0.00486835941252711,2.37009233695413e-05,0.0113595052958966,TRUE,0.0981594720597717,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.301212612183299,0.0138518016350947,0.301039985772838,0.274342222945312,0.328409292640278,0.00121261218329921,0.00121261218329921,1.47042830708568e-06,0.00404204061099737,TRUE,0.0540670696949657,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00494775183406,0.0224430422247021,1.00479476887041,0.960861791731691,1.04801249247681,0.00494775183405771,0.00494775183405771,2.44802482114215e-05,0.00494775183405771,TRUE,0.0871507007451214,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.00464288884739712,0.000695719081875209,0.00458852433282139,0.00347163815999412,0.00620314211603888,-0.00385391819479835,0.00385391819479835,1.48526854521978e-05,-0.453572521496563,FALSE,0.00273150395604476,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.560179879211517,0.0305180094180404,0.559683941467213,0.502181062510872,0.621000877010041,0.131608450640089,0.131608450640089,0.0173207842798846,0.307086384826873,FALSE,0.118819814499169,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.389115048191043,0.0173853081933447,0.388896905115867,0.355260482253866,0.423615414537893,0.089115048191043,0.089115048191043,0.00794149181409192,0.29705016063681,FALSE,0.0683549322840271,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.879066733904247,0.0266392877155313,0.878723675349516,0.82731675251257,0.931517327752709,-0.120933266095753,0.120933266095753,0.0146248548485862,-0.120933266095753,FALSE,0.104200575240139,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.0344388147240108,0.0160802415655424,0.0312149241751762,0.0149733681771953,0.0744022290009894,0.0257790706175722,0.0257790706175722,0.000664560481905777,2.97688595652674,FALSE,0.0594288608237942,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.383456843016944,0.0199727934162798,0.382772824734003,0.343583686620096,0.424804875406793,-0.0451145855544845,0.0451145855544845,0.0020353258297529,-0.105267366293797,FALSE,0.081221188786697,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.272727670718981,0.0112531975782115,0.27249627946589,0.249614968300284,0.295268807838372,-0.0272723292810192,0.0272723292810192,0.00074377994441234,-0.0909077642700641,FALSE,0.0456538395380879,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02211808878857,0.0203931015533684,1.02188123740288,0.982549812918229,1.06064348813497,0.022118088788574,0.022118088788574,0.000489209851659244,0.022118088788574,TRUE,0.0780936752167439,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.00379018483176124,0.00056965134522944,0.0037307030507187,0.00282707128433017,0.00503021851223994,-0.00486955927467735,0.00486955927467735,2.37126075295962e-05,-0.562321382112988,FALSE,0.00220314722790976,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.411422415311599,0.0223424818291726,0.41112860043886,0.368747924533076,0.455745057694382,-0.0171490132598298,0.0171490132598298,0.000294088655785819,-0.0400143642729362,TRUE,0.0869971331613056,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.292986259695134,0.0126915781570281,0.292792657792697,0.267841072873937,0.317508101643774,-0.0070137403048659,0.0070137403048659,4.91925530641004e-05,-0.023379134349553,TRUE,0.049667028769837,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.992353285113893,0.0213222103905157,0.991863060381099,0.950731920310951,1.03390798805004,-0.00764671488610624,0.00764671488610624,5.84722485493988e-05,-0.00764671488610625,TRUE,0.0831760677390876,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.0168941639925015,0.00617027605876671,0.0155583347152469,0.00944639188232581,0.0323914257488852,0.00823441988606295,0.00823441988606295,6.7805670859989e-05,0.950884897388665,FALSE,0.0229450338665594,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.404506060299566,0.023324174878934,0.403361549048632,0.361118094813027,0.45044733831568,-0.0240653682718621,0.0240653682718621,0.000579141950060348,-0.0561525259676783,TRUE,0.0893292435026527,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.287886585541144,0.013489067925353,0.288167226613066,0.261110598517088,0.314816358118242,-0.0121134144588559,0.0121134144588559,0.00014673480985202,-0.0403780481961865,TRUE,0.0537057596011535,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00010039467269,0.0228578802443084,0.99964643936776,0.95791219278954,1.04659519061193,0.000100394672691739,0.000100394672691739,1.00790903048815e-08,0.000100394672691739,TRUE,0.0886829978223903,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.00471827384365138,0.0007478222572005,0.00466328405483391,0.00344034733918727,0.00633130088316352,-0.0039414702627872,0.0039414702627872,1.55351878324358e-05,-0.45514858341561,FALSE,0.00289095354397625,4000,4,1000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.520721111004686,0.0290118877128335,0.519260547031948,0.465155945054571,0.579947801416246,0.0921496824332579,0.0921496824332579,0.00849156397255029,0.215015925677602,FALSE,0.114791856361676,4000,4,1000,"ok",""
