"architecture","replicate","estimand_id","comparison_id","focal_method","comparison_method","comparison_type","estimate_difference","absolute_error_difference","interval_width_difference","coverage_agreement","complete_pair","reason"
"sparse_homogeneous",4,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0115681315955619,-0.00137191320106249,-0.0147532972567532,TRUE,TRUE,""
"sparse_homogeneous",4,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0319461290268476,-0.0056781510437352,0.00532307086214362,TRUE,TRUE,""
"sparse_homogeneous",4,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0222848682080157,-0.0137020729479565,0.00289450457181867,TRUE,TRUE,""
"sparse_homogeneous",4,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0333110647882471,-0.0333110647882471,0.00352901262917149,FALSE,TRUE,""
"sparse_homogeneous",4,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0107846818535727,-0.000730925544126963,-0.0140920434137104,FALSE,TRUE,""
"sparse_homogeneous",5,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0426854626355005,-0.0426854626355005,0.00735700303373732,FALSE,TRUE,""
"sparse_homogeneous",5,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.030304977555588,-0.030304977555588,0.0060722240989487,FALSE,TRUE,""
"sparse_homogeneous",5,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0434748843916448,-0.0434748843916448,0.00407074616071834,FALSE,TRUE,""
"sparse_homogeneous",5,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0190291306665757,-0.0094958680295795,-0.0275025049660119,TRUE,TRUE,""
"sparse_mixture",1,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0308518755178873,-0.0222265219634655,0.00793262453586202,TRUE,TRUE,""
"sparse_mixture",1,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0221350095993139,-0.0205653803568528,0.00413681198920152,TRUE,TRUE,""
"sparse_mixture",1,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0343950273589393,-0.0343950273589393,0.00902251417876998,FALSE,TRUE,""
"sparse_mixture",1,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0306486298922496,-0.0209095113428949,-0.0572257135958844,TRUE,TRUE,""
"sparse_mixture",2,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0279655722946547,-0.0279655722946547,0.0057759443746086,FALSE,TRUE,""
"sparse_mixture",2,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0202585889761533,-0.0202585889761533,0.00401318923174906,FALSE,TRUE,""
"sparse_mixture",2,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0297648036746803,-0.0144713739024678,0.00508239252234366,TRUE,TRUE,""
"sparse_mixture",2,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0240826869265914,-0.0149219548090593,-0.038977545381558,TRUE,TRUE,""
"sparse_mixture",3,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0289289452472072,0.022187043397924,0.00998411656848425,TRUE,TRUE,""
"sparse_mixture",3,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0201629064738053,0.00527248310400596,0.00674156083364602,TRUE,TRUE,""
"sparse_mixture",3,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0301116348651362,-0.0252722469611486,0.00374949579813433,TRUE,TRUE,""
"sparse_mixture",3,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0201616754204205,-0.0104287943582679,-0.033617166982525,TRUE,TRUE,""
"sparse_mixture",4,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0314760848956133,-0.00150735962185689,0.00806403279433993,TRUE,TRUE,""
"sparse_mixture",4,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0219711275003117,-0.00312497815426771,0.00610596293413718,TRUE,TRUE,""
"sparse_mixture",4,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0315894031152165,-0.0104918766304484,0.0021850475458951,TRUE,TRUE,""
"sparse_mixture",4,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0216308198268387,-0.0126990441683021,-0.0359241908951471,TRUE,TRUE,""
"sparse_mixture",5,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0344090827204472,0.0208255527620611,0.000425888413597642,TRUE,TRUE,""
"sparse_mixture",5,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.024062441429183,0.00633910798530857,0.000883272134005242,TRUE,TRUE,""
"sparse_mixture",5,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.035741923018843,-0.0169828951175813,0.00185079735031513,TRUE,TRUE,""
"sparse_mixture",5,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",1,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",1,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00481445646486154,0.0041038021449399,-0.00569506774196171,FALSE,TRUE,""
"sparse_homogeneous",1,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.118473658397612,0.100431412773643,0.0212805453654075,FALSE,TRUE,""
"sparse_homogeneous",1,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.083004788641373,0.0676015784327076,0.0111948503658649,FALSE,TRUE,""
"sparse_homogeneous",1,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.120099671501072,0.0895868176038281,0.0195156243919605,FALSE,TRUE,""
"sparse_homogeneous",1,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",2,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",2,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00534862297909492,0.0020354719568011,-0.00623231058880896,FALSE,TRUE,""
"sparse_homogeneous",2,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.12255164449322,0.12255164449322,0.0295627284831183,FALSE,TRUE,""
"sparse_homogeneous",2,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0844687030163789,0.0844687030163789,0.015861637237725,TRUE,TRUE,""
"sparse_homogeneous",2,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.123147551322493,0.123147551322493,0.0151030724128952,FALSE,TRUE,""
"sparse_homogeneous",2,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",3,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",3,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00570109351194809,0.00342996844178373,-0.00678733293830227,FALSE,TRUE,""
"sparse_homogeneous",3,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.12277575569158,0.0403591047513505,0.0331941779420633,FALSE,TRUE,""
"sparse_homogeneous",3,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0878044110028234,0.0407489607620988,0.0175776140394416,FALSE,TRUE,""
"sparse_homogeneous",3,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.123456008302626,0.0968872262538932,0.0101344791049571,FALSE,TRUE,""
"sparse_homogeneous",3,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",4,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",4,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00522857272999515,0.00370861507229773,-0.00650523914329345,FALSE,TRUE,""
"sparse_homogeneous",4,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.126854215896479,0.119848620585324,0.0224881560241957,FALSE,TRUE,""
"sparse_homogeneous",4,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0873243632997363,0.072200073779835,0.014848133027892,FALSE,TRUE,""
"sparse_homogeneous",4,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.126948396983611,0.0709965948876128,0.0155115470376153,FALSE,TRUE,""
"sparse_homogeneous",4,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00531958887973418,0.00266138368629164,-0.00612531682773748,FALSE,TRUE,""
"sparse_homogeneous",5,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.135193813103258,0.0906950555581538,0.0288390420352212,FALSE,TRUE,""
"sparse_homogeneous",5,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0957857049661962,0.0692885093408214,0.0168177847574104,FALSE,TRUE,""
"sparse_homogeneous",5,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.13647383582399,0.116191256770863,0.0165138793223083,FALSE,TRUE,""
"sparse_homogeneous",5,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00778441945147798,-7.65830618812812e-05,-0.011420080563281,FALSE,TRUE,""
"sparse_mixture",1,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.126740091227562,0.126740091227562,0.0206603424393978,FALSE,TRUE,""
"sparse_mixture",1,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0879024360077438,0.0879024360077438,0.0142878625890614,FALSE,TRUE,""
"sparse_mixture",1,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.125881017929811,0.115985514261695,0.0170498744950173,FALSE,TRUE,""
"sparse_mixture",1,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.0121758901488502,-0.00429294962327575,-0.0200540803225832,TRUE,TRUE,""
"sparse_mixture",2,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.11621505070512,0.0680843141613958,0.0254626128590229,FALSE,TRUE,""
"sparse_mixture",2,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0827393340350599,0.058512505117348,0.0118760721881361,FALSE,TRUE,""
"sparse_mixture",2,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.116278494276613,0.11607770493123,0.0100628581848854,FALSE,TRUE,""
"sparse_mixture",2,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00882830605666265,-0.00141009274464591,-0.0129963010175922,FALSE,TRUE,""
"sparse_mixture",3,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.132635514976498,0.132635514976498,0.0236640265128996,FALSE,TRUE,""
"sparse_mixture",3,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0915003677814026,0.0915003677814026,0.0159966068753331,FALSE,TRUE,""
"sparse_mixture",3,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.133431541739502,0.126189202826135,0.0221363732999736,FALSE,TRUE,""
"sparse_mixture",3,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00754924350394691,0.000413477874947042,-0.0101478029764706,FALSE,TRUE,""
"sparse_mixture",4,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.138301376747404,0.138301376747404,0.0337727984774845,FALSE,TRUE,""
"sparse_mixture",4,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0966329531463007,0.0966329531463007,0.0181341861919444,FALSE,TRUE,""
"sparse_mixture",4,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.139039665138711,0.139039665138711,0.0173896218445916,FALSE,TRUE,""
"sparse_mixture",4,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00967319858457699,-0.00329445059985903,-0.0147533960247173,TRUE,TRUE,""
"sparse_mixture",5,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.134526832476402,0.134526832476402,0.0294816026000672,FALSE,TRUE,""
"sparse_mixture",5,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0931063387149844,0.0931063387149844,0.0169565188618877,FALSE,TRUE,""
"sparse_mixture",5,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.135235813092337,0.135235813092337,0.018075760905683,FALSE,TRUE,""
"sparse_mixture",5,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
