"architecture","replicate","estimand_id","comparison_id","focal_method","comparison_method","comparison_type","estimate_difference","absolute_error_difference","interval_width_difference","coverage_agreement","complete_pair","reason"
"sparse_homogeneous",4,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0115475514721993,-0.00139249332442506,-0.0147595215653976,TRUE,TRUE,""
"sparse_homogeneous",4,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0322048528937411,-0.00541942717684174,0.0047398664975713,TRUE,TRUE,""
"sparse_homogeneous",4,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0225046715649566,-0.0134822695910157,0.00270405496714932,TRUE,TRUE,""
"sparse_homogeneous",4,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0337489246863842,-0.0337489246863842,0.00354634398932574,FALSE,TRUE,""
"sparse_homogeneous",4,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0107524122707722,-0.00076319512692749,-0.0140807835239841,FALSE,TRUE,""
"sparse_homogeneous",5,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0424637004284163,-0.0424637004284163,0.00758627973653875,FALSE,TRUE,""
"sparse_homogeneous",5,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0302017574554915,-0.0302017574554915,0.00652891318420928,FALSE,TRUE,""
"sparse_homogeneous",5,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0435154672636979,-0.0435154672636979,0.00611406996486863,FALSE,TRUE,""
"sparse_homogeneous",5,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0189750298578485,-0.00954996883830668,-0.0274687944954783,TRUE,TRUE,""
"sparse_mixture",1,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0316553258053676,-0.0214230716759852,0.00757733546931832,TRUE,TRUE,""
"sparse_mixture",1,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0225967934509639,-0.0201035965052029,0.00426052161207763,TRUE,TRUE,""
"sparse_mixture",1,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0347360746666701,-0.0347360746666701,0.00917878642712644,FALSE,TRUE,""
"sparse_mixture",1,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0305465309041264,-0.0210116103310181,-0.0571412685862612,TRUE,TRUE,""
"sparse_mixture",2,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0300404431047774,-0.0300404431047774,0.00774085570434563,FALSE,TRUE,""
"sparse_mixture",2,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.021445585162694,-0.021445585162694,0.00513839832468052,FALSE,TRUE,""
"sparse_mixture",2,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0304622809387496,-0.0137738966383985,0.0076220494839403,TRUE,TRUE,""
"sparse_mixture",2,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0240001190039135,-0.0150045227317372,-0.0389417271481989,TRUE,TRUE,""
"sparse_mixture",3,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0295851476187868,0.0228432457695035,0.0098410901681214,TRUE,TRUE,""
"sparse_mixture",3,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0203676663581074,0.00547724298830815,0.00602641546876526,TRUE,TRUE,""
"sparse_mixture",3,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0296084577226787,-0.0257754241036061,0.00276544009802016,TRUE,TRUE,""
"sparse_mixture",3,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0201023296528756,-0.0104881401258128,-0.0335227716520286,TRUE,TRUE,""
"sparse_mixture",4,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0318014536753997,-0.00118199084207049,0.00897774499941828,TRUE,TRUE,""
"sparse_mixture",4,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0219691193395576,-0.00312698631502178,0.00648242220458922,TRUE,TRUE,""
"sparse_mixture",4,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.0308374174768405,-0.0112438622688243,0.00291610284747135,TRUE,TRUE,""
"sparse_mixture",4,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"causal_proportion","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.021619179697373,-0.0127106842977678,-0.0360734420933015,TRUE,TRUE,""
"sparse_mixture",5,"genetic_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0340289699478902,0.0204454399895041,0.00124798529094955,TRUE,TRUE,""
"sparse_mixture",5,"heritability","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",0.0237563736637572,0.00603304021988271,0.00200301960863047,TRUE,TRUE,""
"sparse_mixture",5,"residual_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",-0.035145030339918,-0.0175797877965064,0.00272841683541203,TRUE,TRUE,""
"sparse_mixture",5,"total_marker_effect_variance","bayesr_vs_bayesc_bed","st_bed_bayesr","st_bed_bayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",1,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",1,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00478588605203631,0.00407523173211468,-0.00573006830891947,FALSE,TRUE,""
"sparse_homogeneous",1,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.118754118624208,0.10071187300024,0.0208557610431166,FALSE,TRUE,""
"sparse_homogeneous",1,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.083027170264978,0.0676239600563126,0.011044392942774,FALSE,TRUE,""
"sparse_homogeneous",1,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.119718246577093,0.0892053926798497,0.0175169099311951,FALSE,TRUE,""
"sparse_homogeneous",1,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",2,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",2,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00528307248582122,0.0019699214635274,-0.00608735913362369,FALSE,TRUE,""
"sparse_homogeneous",2,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.12306952881871,0.12306952881871,0.0265334371203387,FALSE,TRUE,""
"sparse_homogeneous",2,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0844413734445599,0.0844413734445599,0.0147228776624748,TRUE,TRUE,""
"sparse_homogeneous",2,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.122271569477773,0.122271569477773,0.0151213286138318,FALSE,TRUE,""
"sparse_homogeneous",2,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",3,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",3,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00562391547631735,0.00335279040615299,-0.00668342407296661,FALSE,TRUE,""
"sparse_homogeneous",3,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.124144996347612,0.0417283454073821,0.0309723639528879,FALSE,TRUE,""
"sparse_homogeneous",3,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0887957272106522,0.0417402769699275,0.0161830655572894,FALSE,TRUE,""
"sparse_homogeneous",3,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.124832858001665,0.0982640759529316,0.0106863027379763,FALSE,TRUE,""
"sparse_homogeneous",3,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",4,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",4,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00520131955666723,0.00368136189896982,-0.00649228269439777,FALSE,TRUE,""
"sparse_homogeneous",4,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.126688261921755,0.1196826666106,0.0246021563532718,FALSE,TRUE,""
"sparse_homogeneous",4,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0875053058735291,0.0723810163536278,0.0150637254399399,FALSE,TRUE,""
"sparse_homogeneous",4,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.127937765936738,0.0719859638407396,0.0128052439022402,FALSE,TRUE,""
"sparse_homogeneous",4,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_homogeneous",5,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00528513906845331,0.00262693387501076,-0.00598799923405639,FALSE,TRUE,""
"sparse_homogeneous",5,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.135752207417604,0.0912534498724997,0.0292731851872392,FALSE,TRUE,""
"sparse_homogeneous",5,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.09604057711806,0.0695433814926852,0.0161064272686804,FALSE,TRUE,""
"sparse_homogeneous",5,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.136529417621798,0.116246838568672,0.0165913147917057,FALSE,TRUE,""
"sparse_homogeneous",5,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",1,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00772847512111215,-0.000132527392247102,-0.0112418736591071,FALSE,TRUE,""
"sparse_mixture",1,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.127291563576452,0.127291563576452,0.0249166324604784,FALSE,TRUE,""
"sparse_mixture",1,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0882179805370459,0.0882179805370459,0.0149128759112976,FALSE,TRUE,""
"sparse_mixture",1,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.126232892058436,0.11633738839032,0.0176046565052526,FALSE,TRUE,""
"sparse_mixture",1,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",2,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.0121235199095999,-0.00434531986252602,-0.0200050262000467,TRUE,TRUE,""
"sparse_mixture",2,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.117164622557865,0.0690338860141403,0.0247172489510786,FALSE,TRUE,""
"sparse_mixture",2,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0830455960914337,0.0588187671737219,0.0131882644152582,FALSE,TRUE,""
"sparse_mixture",2,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.115808502157061,0.115607712811677,0.0112231324514512,FALSE,TRUE,""
"sparse_mixture",2,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",3,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00877838318840946,-0.00146001561289909,-0.0129059786703304,FALSE,TRUE,""
"sparse_mixture",3,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.133417198496631,0.133417198496631,0.0213532791576679,FALSE,TRUE,""
"sparse_mixture",3,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.091855387443083,0.091855387443083,0.0153899100232716,FALSE,TRUE,""
"sparse_mixture",3,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.13352999302359,0.126287654110222,0.0223722236772554,FALSE,TRUE,""
"sparse_mixture",3,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",4,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00750533986823342,0.000369574239233559,-0.010166567917562,FALSE,TRUE,""
"sparse_mixture",4,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.139149959264682,0.139149959264682,0.032433599789233,FALSE,TRUE,""
"sparse_mixture",4,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0972480530967642,0.0972480530967642,0.0180199931334025,FALSE,TRUE,""
"sparse_mixture",4,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.139909147627226,0.139909147627226,0.0203199708411537,FALSE,TRUE,""
"sparse_mixture",4,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"causal_proportion","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
"sparse_mixture",5,"effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.00958767554427149,-0.00337997364016453,-0.0146490655880698,TRUE,TRUE,""
"sparse_mixture",5,"genetic_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.135438713054098,0.135438713054098,0.0286099835148143,FALSE,TRUE,""
"sparse_mixture",5,"heritability","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",0.0935920900981075,0.0935920900981075,0.0163043016035435,FALSE,TRUE,""
"sparse_mixture",5,"residual_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",-0.135638190252502,0.135638190252502,0.0185399431278347,FALSE,TRUE,""
"sparse_mixture",5,"total_marker_effect_variance","sbayesr_vs_sbayesc_csr","st_csr_sbayesr","st_csr_sbayesc","prior-class",,,,,FALSE,"one or both method-specific estimands unavailable"
