"study","architecture","replicate","method","method_label","prior_class","model_specification","estimand_id","estimand_label","truth","truth_type","posterior_mean","posterior_sd","posterior_median","lower_95","upper_95","bias","absolute_error","squared_error","relative_error","covered_95","interval_width_95","n_posterior_draws","chain_count","draws_per_chain","status","reason"
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00893358288231,0.0228046125474856,1.00851733864561,0.965487400731923,1.05456540966869,0.00893358288231361,0.00893358288231361,7.98089031151667e-05,0.00893358288231361,TRUE,0.0890780089367631,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00872129062404772,"realized_quantity",0.00948126945289643,0.00227370545320866,0.00917222186131443,0.00587604862846073,0.0148335140916052,0.000759978828848708,0.000759978828848708,5.77567820298254e-07,0.08714063796397,TRUE,0.00895746546314448,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.425068630915851,0.0252578551382532,0.424642944861526,0.376739666949927,0.474084579305195,-0.00350279765557754,0.00350279765557754,1.22695914159195e-05,-0.00817319452968092,TRUE,0.0973449123552684,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.292437855240049,0.0143645255077846,0.292292369182413,0.265169006402438,0.319207485715334,-0.00756214475995065,0.00756214475995065,5.71860333704491e-05,-0.0252071491998355,TRUE,0.0540384793128959,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.027975901048,0.0246266453823508,1.02845897646964,0.979563129136879,1.07498177838249,0.027975901047999,0.027975901047999,0.000782651039447429,0.027975901047999,TRUE,0.0954186492456124,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00872129062404772,"realized_quantity",0.0042799498962292,0.000649346638849195,0.00421373958986562,0.00319693916691155,0.00566212193565826,-0.00444134072781852,0.00444134072781852,1.97255074605796e-05,-0.509252691977969,FALSE,0.00246518276874671,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.551756892837606,0.0312631494275112,0.551300772733743,0.492425474763617,0.614372543472157,0.123185464266177,0.123185464266177,0.0151746586064736,0.287432749954413,FALSE,0.12194706870854,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.379943161113578,0.0177620752226336,0.379880382081783,0.345613223017557,0.414715427770392,0.0799431611135784,0.0799431611135784,0.00639090900883156,0.266477203711928,FALSE,0.0691022047528358,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.900038135111261,0.0273451998572108,0.899581412693903,0.846182100067111,0.954405993214963,-0.0999618648887386,0.0999618648887386,0.00999237443203443,-0.0999618648887386,FALSE,0.108223893147853,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",4,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.436064531202386,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.0140430511986431,0.00418701040702111,0.013533123337343,0.00787735941957863,0.0238091592157478,0.00575780369884983,0.00575780369884983,3.31523034344888e-05,0.694946493631425,TRUE,0.0159317997961692,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.367900720331144,0.0219051893247366,0.366889974849817,0.327189620302927,0.412781503247652,-0.0606707082402845,0.0606707082402845,0.00368093483837773,-0.141564985893997,FALSE,0.0855918829447253,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.25962843584366,0.0124400618434169,0.259424575994263,0.236417523851219,0.28353793342762,-0.0403715641563401,0.0403715641563401,0.00162986319242949,-0.134571880521134,FALSE,0.0471204095764013,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.04853324732549,0.0208059205594394,1.04780926559566,1.00978560514834,1.09361368986637,0.0485332473254887,0.0485332473254887,0.00235547609595706,0.0485332473254887,FALSE,0.0838280847180277,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesc","st_bed_bayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.00329063892787089,0.000477791449337428,0.00325290451833591,0.0024735381292535,0.00432455440143857,-0.00499460857192234,0.00499460857192234,2.49461147867202e-05,-0.602831547524319,FALSE,0.00185101627218507,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.41036442075956,0.0238489289453409,0.409750698158488,0.365000818324806,0.45817898100607,-0.0182070078118682,0.0182070078118682,0.000331495133461431,-0.0424830182276925,TRUE,0.093178162681264,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.289830193299151,0.0137228939526111,0.289926311771018,0.262911163122691,0.316560485883302,-0.0101698067008486,0.0101698067008486,0.000103424968332625,-0.0338993556694953,TRUE,0.0536493227606106,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00501778006179,0.0229247957550152,1.0048318511694,0.961485436407911,1.05142759109081,0.00501778006179077,0.00501778006179077,2.51781167485049e-05,0.00501778006179077,TRUE,0.0899421546828963,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_bed_bayesr","st_bed_bayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.0096143500965145,0.00233930184849147,0.00925057532132985,0.00620497605622779,0.0148942066481614,0.00132910259672127,0.00132910259672127,1.76651371261123e-06,0.160417971431082,TRUE,0.00868923059193357,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.406322049798876,0.0246924482367109,0.406059000919683,0.361063472570481,0.454374197484219,-0.0222493787725522,0.0222493787725522,0.000495034855764495,-0.0519152171359551,TRUE,0.0933107249137378,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","heritability","Heritability",0.3,"realized_quantity",0.286751402187313,0.0144450622381993,0.286779017038098,0.258980029277238,0.315249697967328,-0.0132485978126874,0.0132485978126874,0.000175525344002345,-0.044161992708958,TRUE,0.056269668690091,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","residual_variance","Residual variance",1,"realized_quantity",1.01014128952656,0.0233713378658757,1.00992898590993,0.967000142492285,1.05847664896839,0.0101412895265631,0.0101412895265631,0.000102845753261579,0.0101412895265631,TRUE,0.0914765064761047,1000,4,250,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesc","st_csr_sbayesc","BayesC","matched","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","effect_variance","Nonzero effect variance",0.00828524749979323,"realized_quantity",0.0043292110280612,0.00068944745989645,0.00426437188506848,0.00315384788153708,0.00585507923941427,-0.00395603647173204,0.00395603647173204,1.56502245656741e-05,-0.477479577022987,FALSE,0.00270123135787718,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.542074257216481,0.0315712659967517,0.541668589669498,0.481555197113728,0.604139107214705,0.113502828645052,0.113502828645052,0.012882892110428,0.264839933505121,FALSE,0.122583910100977,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","heritability","Heritability",0.3,"realized_quantity",0.382791979305373,0.0185051088099301,0.382717873330068,0.346461382213658,0.418837478172429,0.0827919793053726,0.0827919793053726,0.00685451183730125,0.275973264351242,FALSE,0.0723760959587714,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","residual_variance","Residual variance",1,"realized_quantity",0.873611871904765,0.0275162437940126,0.873557652034215,0.820140067328071,0.928207888595881,-0.126388128095235,0.126388128095235,0.0159739589234176,-0.126388128095235,FALSE,0.10806782126781,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_homogeneous",5,"st_csr_sbayesr","st_csr_sbayesr","BayesR","misspecified","total_marker_effect_variance","Total marker-effect variance",0.414262374989662,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.0227593063902731,0.00820906773531538,0.0210578732785681,0.0118958268694555,0.0415357918498907,0.0142624993480776,0.0142624993480776,0.000203418887653914,1.67857164194143,FALSE,0.0296399649804351,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.402032229830752,0.0218638936851718,0.401711448283188,0.358708160229165,0.444087515849285,-0.0265391987406764,0.0265391987406764,0.00070432906979712,-0.0619247970615783,TRUE,0.08537935562012,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.278649805021917,0.0117378090829503,0.278526731603592,0.254576011145644,0.301366017768741,-0.0213501949780834,0.0213501949780834,0.000455830825602177,-0.0711673165936113,TRUE,0.0467900066230966,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.04019620536992,0.0203258374957326,1.03999592958869,1.00178802928625,1.07909954528794,0.0401962053699194,0.0401962053699194,0.00161573492614074,0.0401962053699194,FALSE,0.0773115160016953,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.00378427653242456,0.000556276694234444,0.00372336321111897,0.00286733973097207,0.00503851021592888,-0.00471253050977091,0.00471253050977091,2.22079438055217e-05,-0.554623694096889,FALSE,0.00217117048495681,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.43368755563612,0.0238248575351181,0.433422861494061,0.388344145132178,0.481300836221617,0.00511612706469122,0.00511612706469122,2.6174756142066e-05,0.0119376298176129,TRUE,0.0929566910894383,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.30124659847288,0.0131549719115401,0.301291718102476,0.27600701571133,0.327057543946504,0.0012465984728805,0.0012465984728805,1.554007752588e-06,0.004155328242935,TRUE,0.0510505282351743,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",1.00546013070325,0.0219733700866723,1.0056184840202,0.963194693727618,1.04968499615644,0.00546013070324936,0.00546013070324936,2.98130272965663e-05,0.00546013070324935,TRUE,0.0864903024288217,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.0124273082988751,0.00367666775882631,0.0118782558651816,0.00728366102176613,0.0214352455410919,0.00393050125667963,0.00393050125667963,1.54488401287601e-05,0.462585679204036,TRUE,0.0141515845193258,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.433439787983956,0.0253450437718259,0.432575776974696,0.387885492962636,0.486044965022408,0.00486835941252711,0.00486835941252711,2.37009233695413e-05,0.0113595052958966,TRUE,0.0981594720597717,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.301212612183299,0.0138518016350947,0.301039985772838,0.274342222945312,0.328409292640278,0.00121261218329921,0.00121261218329921,1.47042830708568e-06,0.00404204061099737,TRUE,0.0540670696949657,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00494775183406,0.0224430422247021,1.00479476887041,0.960861791731691,1.04801249247681,0.00494775183405771,0.00494775183405771,2.44802482114215e-05,0.00494775183405771,TRUE,0.0871507007451214,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00849680704219547,"realized_quantity",0.00469883317776294,0.00073579006113546,0.00463756362134942,0.00344148415239428,0.00635119501261298,-0.00379797386443253,0.00379797386443253,1.44246054749125e-05,-0.446988362283813,FALSE,0.00290971086021869,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571429,"realized_quantity",0.560731351560408,0.0314415131889264,0.559806736747351,0.500287740680202,0.623363845200452,0.132159922988979,0.132159922988979,0.0174662452444529,0.308373153640952,FALSE,0.12307610452025,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.389430592720345,0.0177789605849708,0.389366351052749,0.354302975150341,0.423282920756605,0.0894305927203451,0.0894305927203451,0.00799783091431224,0.298101975734484,FALSE,0.0689799456062633,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.878714859775622,0.0267985805138819,0.878706180446903,0.827129933266912,0.931885290517286,-0.121285140224378,0.121285140224378,0.0147100852392471,-0.121285140224378,FALSE,0.104755357250374,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",1,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.424840352109774,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.0344388147240108,0.0160802415655424,0.0312149241751762,0.0149733681771953,0.0744022290009894,0.0257790706175722,0.0257790706175722,0.000664560481905777,2.97688595652674,FALSE,0.0594288608237942,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.383456843016944,0.0199727934162798,0.382772824734003,0.343583686620096,0.424804875406793,-0.0451145855544845,0.0451145855544845,0.0020353258297529,-0.105267366293797,FALSE,0.081221188786697,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.272727670718981,0.0112531975782115,0.27249627946589,0.249614968300284,0.295268807838372,-0.0272723292810192,0.0272723292810192,0.00074377994441234,-0.0909077642700641,FALSE,0.0456538395380879,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.02211808878857,0.0203931015533684,1.02188123740288,0.982549812918229,1.06064348813497,0.022118088788574,0.022118088788574,0.000489209851659244,0.022118088788574,TRUE,0.0780936752167439,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesc","st_bed_bayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.0038922838198844,0.000593485407231847,0.00383906230115636,0.00290241770738189,0.00519000994491483,-0.00476746028655419,0.00476746028655419,2.27286775838714e-05,-0.550531312236992,FALSE,0.00228759223753294,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.413497286121721,0.0227191350979637,0.413403996464014,0.369604113891379,0.458566158382422,-0.0150741424497071,0.0150741424497071,0.00022722977059406,-0.0351729990493165,TRUE,0.0889620444910426,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","heritability","Heritability",0.3,"realized_quantity",0.294173255881675,0.0128894961912734,0.294526964431887,0.268458048733372,0.319250286596141,-0.00582674411832529,0.00582674411832529,3.39509470204383e-05,-0.0194224803944176,TRUE,0.0507922378627684,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","residual_variance","Residual variance",1,"realized_quantity",0.991655807849824,0.0217331142905222,0.991235156164119,0.949712953768999,1.03542867846968,-0.00834419215017557,0.00834419215017557,6.96255426390515e-05,-0.00834419215017557,TRUE,0.0857157247006842,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_bed_bayesr","st_bed_bayesr","BayesR","matched","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.0168941639925015,0.00617027605876671,0.0155583347152469,0.00944639188232581,0.0323914257488852,0.00823441988606295,0.00823441988606295,6.7805670859989e-05,0.950884897388665,FALSE,0.0229450338665594,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.404506060299566,0.023324174878934,0.403361549048632,0.361118094813027,0.45044733831568,-0.0240653682718621,0.0240653682718621,0.000579141950060348,-0.0561525259676783,TRUE,0.0893292435026527,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","heritability","Heritability",0.3,"realized_quantity",0.287886585541144,0.013489067925353,0.288167226613066,0.261110598517088,0.314816358118242,-0.0121134144588559,0.0121134144588559,0.00014673480985202,-0.0403780481961865,TRUE,0.0537057596011535,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","residual_variance","Residual variance",1,"realized_quantity",1.00010039467269,0.0228578802443084,0.99964643936776,0.95791219278954,1.04659519061193,0.000100394672691739,0.000100394672691739,1.00790903048815e-08,0.000100394672691739,TRUE,0.0886829978223903,1000,4,250,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","causal_proportion","Causal proportion",0.00131610118185886,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesc","st_csr_sbayesc","BayesC","misspecified","total_marker_effect_variance","Total marker-effect variance",0.432987205321929,"realized_quantity",,,,,,,,,,,,0,4,0,"unavailable","aligned draw-level posterior component is not retained"
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","effect_variance","Nonzero effect variance",0.00865974410643859,"realized_quantity",0.00477064408290165,0.000756267941329217,0.00469229626021296,0.00350066332853066,0.0064406709950434,-0.00388910002353693,0.00388910002353693,1.5125098993075e-05,-0.44910103297918,FALSE,0.00294000766651273,8000,4,2000,"ok",""
"03_parameter_estimation","sparse_mixture",2,"st_csr_sbayesr","st_csr_sbayesr","BayesR","matched","genetic_variance","Genetic variance",0.428571428571428,"realized_quantity",0.521670682857431,0.029058161223385,0.521259302112624,0.464856828342536,0.578903320796267,0.0930992542860024,0.0930992542860024,0.00866747114860974,0.217231593334006,FALSE,0.114046492453731,8000,4,2000,"ok",""
